,speed (m/s),speed difference (m/s),distance (m)
312,13.94,0.7050000000000001,24.794991181942162
313,14.55,0.33000000000000007,25.19887625827155
314,15.16,0.03999999999999915,25.42574104445228
820,15.32,0.049999999999998934,25.098191543014565
821,15.48,0.05999999999999872,24.770670347057845
822,15.64,-0.11000000000000121,24.449454214542857
315,15.8,-0.5100000000000016,23.91502344682669
316,15.59,-0.5399999999999991,23.545865189671918
823,15.3525,-0.6424999999999983,23.316302664959693
824,15.115,-0.7850000000000001,22.53079370077397
825,14.877500000000001,-0.927500000000002,21.74534603508697
317,14.64,-1.0600000000000005,20.388400830836048
318,14.43,-1.0566666666666666,19.155551985693364
319,14.19,-1.0233333333333317,18.151093570887628
826,13.966666666666667,-1.006666666666666,17.59486201537436
827,13.743333333333332,-0.9633333333333329,16.584430979213995
320,13.52,-0.7300000000000004,15.517548449802385
321,13.26,-0.4599999999999991,14.912076544889421
322,13.15,-0.33999999999999986,14.529043393057481
323,13.39,-0.625,13.989998874234201
828,13.2925,-0.5724999999999998,13.57373209669663
829,13.195,-0.4150000000000009,13.123954117078572
830,13.0975,-0.2325000000000017,12.714655225375775
324,13.0,-0.05000000000000071,12.307970547811298
325,13.02,0.0600000000000005,12.304216603186735
326,13.25,0.1349999999999998,12.601846249329848
327,13.73,-0.040000000000000924,12.49940341525125
831,14.315000000000001,-0.33500000000000085,12.002080151829137
328,14.9,-0.5366666666666671,12.239978271596824
832,14.993333333333334,-0.24666666666666615,11.943096858561104
833,15.086666666666666,0.04333333333333478,11.64622142102796
329,15.18,0.0,12.081233304128357
834,15.595,-0.3650000000000002,11.739244001218207
330,16.01,-0.7300000000000022,11.400173309838662
331,16.05,-0.8399999999999999,10.621366205391062
332,15.65,-0.6749999999999989,9.718634391990607
835,15.3,-0.5600000000000005,10.46034963730789
836,14.950000000000001,-0.5100000000000016,10.74266687300212
837,14.600000000000001,-0.3500000000000014,10.627667009874058
838,14.25,-0.1899999999999995,10.5171409044852
333,13.9,0.03999999999999915,10.133964499753022
334,13.84,-0.14499999999999957,9.690840691664874
335,13.45,0.0,9.45806743895693
336,13.12,0.25,9.554685581631482
337,12.7,0.6500000000000004,9.933262374819233
338,12.49,0.8399999999999999,10.61295983657281
339,12.51,0.8000000000000007,11.399746100542318
340,12.81,0.5499999999999989,12.024922109722597
341,12.75,0.3550000000000004,12.299089511393547
342,12.65,0.1999999999999993,12.719316118567788
343,12.32,0.4900000000000002,13.063174832374592
344,12.1,0.7249999999999996,13.667633601455059
839,12.285,0.5549999999999997,14.294067312842607
840,12.469999999999999,0.5700000000000003,15.04710865858561
841,12.655,0.45000000000000107,15.958144103374167
345,12.84,0.33000000000000007,16.869534573249272
346,13.1,0.11000000000000121,17.02391148934157
347,13.27,-0.019999999999999574,17.23276173858148
842,13.165,0.12500000000000178,17.302906517890328
843,13.059999999999999,0.27000000000000135,17.37330128629152
844,12.955,0.28500000000000014,17.40452128546134
348,12.85,0.41999999999999993,17.334880131383734
349,12.59,0.7100000000000009,17.90045575270089
350,12.55,0.8899999999999988,18.79634636745508
351,12.97,0.8650000000000002,19.92254050566322
845,13.5525,0.6775000000000002,19.661634798207995
846,14.135000000000002,0.5949999999999989,20.107089254618725
847,14.717500000000001,0.5691666666666659,21.538857868864778
352,15.3,0.5433333333333312,22.97125849963876
353,16.08,0.3200000000000003,22.725890440586134
354,16.95,-0.46000000000000085,22.520030537219885
355,17.3,-0.7650000000000041,21.926400676681585
848,17.045,-0.4650000000000034,21.83987149663106
849,16.79,-0.4499999999999993,21.580830716901144
850,16.535,-0.538333333333334,20.6171749570303
356,16.28,-0.6266666666666669,19.685090976901428
357,16.06,-0.7499999999999982,19.304040926399086
358,15.83,-0.6366666666666667,18.518631685338413
851,15.596,-0.5193333333333321,18.402371546959863
852,15.362,-0.40199999999999925,18.286458592526152
853,15.128,-0.21799999999999997,17.975179630300364
854,14.894,0.1609999999999996,17.736887489534368
359,14.66,0.5399999999999991,17.531583898111027
360,14.77,0.870000000000001,18.365115415641338
361,15.46,0.5566666666666649,19.51371828686584
855,15.64,0.7533333333333339,19.477583249433238
856,15.82,0.9499999999999993,19.44164882194796
857,16.0,0.9200000000000017,20.013942991525557
362,16.18,0.6600000000000037,20.568074767688167
363,15.93,0.8300000000000018,21.37829759609663
364,15.69,0.8800000000000008,22.20327235379034
365,15.48,0.879999999999999,22.92836678787981
858,15.5625,0.5874999999999986,24.05209724952644
859,15.645,0.29499999999999993,25.17754373636199
860,15.727500000000001,0.0024999999999995026,25.85652683056772
366,15.81,-0.3849999999999998,26.14315701155576
367,16.61,-1.4900000000000002,25.308546956884356
368,16.52,-1.7599999999999998,23.60768832558228
861,16.056,-1.5760000000000005,22.57922497864535
862,15.591999999999999,-1.3919999999999995,21.550772840096123
863,15.128,-1.2080000000000002,20.522333590499226
864,14.664,-0.7839999999999989,19.119753414133225
369,14.2,-0.6449999999999996,17.332784898367812
370,13.66,-0.4299999999999997,16.97906651950067
371,13.24,-0.33000000000000007,16.609822871212014
865,12.812,-0.20533333333333204,16.85953869223202
866,12.384,-0.08066666666666755,17.109317144073003
867,11.956,0.04400000000000048,17.359155527733627
868,11.528,0.3019999999999996,17.154753489231492
372,11.1,0.34500000000000064,16.448116390855468
373,10.72,0.33999999999999986,16.959851286110776
374,10.43,0.25,17.250632628413655
869,10.264,0.0426666666666673,17.249697925269484
870,10.097999999999999,-0.1646666666666654,17.261440688224614
871,9.932,-0.3719999999999999,17.28583514120171
872,9.766,-0.5860000000000003,16.504533093628233
375,9.6,-0.17999999999999972,15.879636148589334
376,9.52,0.14000000000000057,15.659921594131543
377,9.37,0.8900000000000006,16.20093133999868
873,10.062,0.668000000000001,16.275753972664795
874,10.754,0.44599999999999973,16.360328208332465
875,11.446,0.2240000000000002,16.454503729682795
876,12.138,0.02200000000000024,17.474764213180098
378,12.83,-0.48666666666666636,19.36977396811544
379,13.43,-0.9033333333333324,18.768331787144962
380,13.39,-0.6799999999999997,17.96213978989263
877,12.5225,0.07749999999999879,18.337606179618867
878,11.655000000000001,-0.13500000000000156,17.884444139162927
879,10.7875,-0.34750000000000014,17.431295484410185
381,9.92,-1.3499999999999996,14.528179955067825
382,7.66,-0.20000000000000018,12.75469992039188
383,5.64,0.71,13.26563160877614
384,4.83,0.41000000000000014,15.105919139140129
880,3.68,-1.54,15.66974466632295
881,2.5300000000000002,-1.1,13.342155722544506
882,1.3800000000000003,-0.6600000000000004,11.014586007221908
385,0.23,-0.22,8.687051144383204
386,0.01,0.0,8.666277325575644
387,0.01,0.0,8.669806122763747
388,0.01,0.0,8.662750668374745
883,0.01,0.0,8.670321654615767
884,0.01,0.0,8.6633039664151
885,0.01,0.0,8.656287084768373
886,0.01,0.0,8.66389139090177
389,0.01,0.03,8.66741085971376
390,0.0,0.01,8.66741085971376
391,0.01,0.0,8.670658430687093
392,0.0,0.01,8.660780326712135
393,0.0,0.01,8.670658430687093
394,0.0,0.0,8.674836774529238
395,0.01,0.0,8.674836774529238
396,0.01,0.0,8.664379128232609
397,0.01,0.01,8.678220589909808
398,0.01,0.0,8.668411687348415
399,0.0,0.01,8.683150353043684
400,0.0,0.01,8.67424397579703
401,0.01,0.0,8.663878426032118
402,0.01,-0.01,8.663878426032118
403,0.0,0.02,8.677797678384533
404,0.0,0.01,8.663008940434718
405,0.0,0.0,8.663008940434718
406,0.0,0.01,8.663008945307412
407,0.02,-0.02,8.652662177290386
408,0.06,-0.049999999999999996,8.614212930999486
409,0.17,0.17,8.663008973843505
410,0.49,0.38,8.909959693735317
411,0.91,0.9400000000000001,9.499054507940105
412,1.53,1.3800000000000001,10.822829597860796
413,3.3,0.7333333333333334,12.929477158284758
414,4.5,0.6566666666666663,13.501721073784969
415,5.08,1.2000000000000002,13.322330653303938
416,6.67,0.5700000000000003,14.14716209873383
417,8.05,-0.05333333333333368,15.350229786347143
418,9.29,-0.5366666666666653,15.268706631815753
419,9.65,-0.14000000000000057,14.275988790892097
420,9.57,-0.35999999999999943,13.96563275352921
421,9.37,-0.32666666666666444,13.456229107177121
422,9.27,-0.39333333333333265,13.318620176975013
423,9.17,-0.4599999999999991,13.15995286326931
424,9.14,-0.40000000000000036,12.725100462051376
425,9.19,-0.35999999999999943,12.45644679971522
426,8.99,-0.07000000000000028,12.330879149695441
427,8.99,-0.13000000000000078,12.257949823354116
428,8.94,0.10999999999999943,12.543845615328388
429,8.89,0.34999999999999964,12.832930864330327
887,8.272727272727273,1.1572727272727263,16.295996588282197
888,7.655454545454546,1.8045454545454547,19.94993021616149
889,7.038181818181819,1.9451515151515153,21.689265888735598
890,6.420909090909092,2.085757575757574,23.584335181568946
891,5.803636363636365,2.2263636363636348,25.600577300025087
892,5.1863636363636365,1.333636363636363,25.270157624252857
893,4.569090909090909,0.6809090909090907,22.03818724052795
894,3.951818181818182,0.028181818181817864,18.958191080898807
895,3.334545454545455,-0.624545454545455,16.1175315346744
896,2.7172727272727277,-0.12727272727272787,12.157946040358617
430,2.1,0.10999999999999988,9.095004893565239
431,2.06,-0.22999999999999998,9.82070469081254
432,2.38,-0.9299999999999999,10.425066655144477
433,2.05,-1.23,9.215558230665481
434,0.99,-0.21000000000000008,8.406743944652424
435,0.73,0.010000000000000009,8.324863131727811
436,0.71,-0.010000000000000009,8.189495051355237
897,1.1088888888888888,0.0411111111111111,7.312817373007713
898,1.5077777777777777,-0.11111111111111116,7.077852245896116
899,1.9066666666666665,-0.2633333333333332,6.8439313928337455
900,2.3055555555555554,-0.41555555555555546,6.611165664829178
901,2.7044444444444444,-0.5344444444444445,6.792650443935498
902,3.103333333333333,-0.6333333333333333,8.045821748841325
903,3.5022222222222217,-0.7322222222222217,9.29968740018712
904,3.9011111111111108,-0.8311111111111109,10.553999957830463
437,4.3,-1.71,11.5999497758174
438,3.41,-1.2200000000000002,9.131460137030423
439,2.29,-0.5,7.9677123213418195
440,1.12,0.2699999999999998,7.891096462873348
441,1.14,1.24,8.631064432941207
442,2.19,1.4933333333333336,11.410594543600823
443,3.37,1.6166666666666663,12.975210413334464
905,3.3933333333333335,2.8966666666666665,13.680298590886187
906,3.416666666666667,3.8633333333333333,14.988134216534768
907,3.44,4.09,14.04405179238343
908,3.4633333333333334,4.316666666666666,13.628582618261309
909,3.486666666666667,4.543333333333333,13.789591424662989
910,3.5100000000000002,3.287499999999999,12.233060043029973
911,3.533333333333333,2.0316666666666663,11.071702366022016
912,3.5566666666666666,0.7758333333333329,10.438264000757716
444,3.58,-0.48,10.429384553876075
445,2.47,0.24249999999999972,9.753788832653003
446,2.24,0.08499999999999996,9.519770074222073
447,2.12,-0.1825000000000001,9.420549480308678
448,1.89,-0.33999999999999986,9.468234614232086
449,1.64,-0.3324999999999998,8.834333416813061
450,1.18,-0.11499999999999999,8.54282561178239
913,1.051111111111111,-0.2286111111111111,9.180908629978024
914,0.9222222222222222,-0.3422222222222222,9.36579568213965
915,0.7933333333333332,-0.3583333333333333,9.120021008748058
916,0.6644444444444444,-0.3744444444444444,8.874305415307475
917,0.5355555555555556,-0.39055555555555554,8.628653949151687
918,0.4066666666666666,-0.4066666666666666,8.38307224840454
919,0.2777777777777777,-0.2752777777777777,7.926883896310844
920,0.14888888888888885,-0.14388888888888884,7.4709397927938035
451,0.02,-0.0125,7.015287564933832
452,0.01,0.0,7.009698357174435
453,0.0,0.365,7.186895126120388
454,0.02,0.7,7.351312411374421
455,0.22,2.2899999999999996,8.818047714372927
456,1.2,3.24,11.887636578265226
457,3.09,1.5133333333333336,14.411350997872274
458,4.78,-0.013333333333333641,15.144940938915578
921,5.204444444444444,-0.2744444444444447,15.421144619081723
922,5.6288888888888895,0.10111111111111093,16.388737364222283
923,6.053333333333334,0.6333333333333329,16.568762375052295
924,6.477777777777778,1.1655555555555557,17.109051694160886
925,6.902222222222222,1.6977777777777776,17.977152452786907
926,7.326666666666666,2.9833333333333343,18.400506972558468
927,7.751111111111111,3.4255555555555564,23.73573552518703
928,8.175555555555555,3.8677777777777784,32.157022160738634
459,8.6,4.3100000000000005,41.84072356527046
460,9.73,2.969999999999999,45.448966608814075
461,10.54,1.4100000000000001,46.71856995849581
462,11.26,-0.0600000000000005,47.232941490270235
463,11.71,-1.2600000000000016,47.136226594836515
464,11.69,-1.9900000000000002,45.37004488719676
465,11.31,-2.0900000000000016,42.72019027866546
466,10.73,-1.9900000000000002,40.56697143662657
467,9.88,-1.620000000000001,39.14382320930277
468,9.06,-1.2600000000000007,37.72970783569864
469,8.22,-1.9025000000000007,33.87442013194887
929,7.438750000000001,-2.6037500000000007,33.85825994133336
930,6.657500000000001,-3.3050000000000006,33.84210796605901
931,5.876250000000001,-4.0062500000000005,33.82596421319081
932,5.095000000000001,-4.215000000000001,30.37350518851489
933,4.313750000000001,-3.7204166666666674,25.810582003024386
934,3.5324999999999998,-3.225833333333333,21.247660027384775
935,2.7512499999999998,-2.7312499999999997,16.684740744049908
470,1.97,-1.97,11.948239101869149
471,1.61,-1.6033333333333335,10.197870756296792
472,0.89,-0.8766666666666667,8.957466366152785
473,0.26,-0.24000000000000002,8.411838383463996
474,0.01,0.0,8.361483025851877
475,0.01,0.0,8.361483025851877
476,0.01,0.0,8.350337554896967
936,0.1577777777777778,-0.1577777777777778,7.982234122006848
937,0.3055555555555556,-0.3055555555555556,7.614182113134433
938,0.45333333333333337,-0.44333333333333336,7.246189366070891
939,0.6011111111111112,-0.3911111111111112,6.939236184825367
940,0.7488888888888889,-0.10888888888888892,7.015660447979734
941,0.8966666666666667,0.06833333333333336,7.672165022193095
942,1.0444444444444445,0.24555555555555553,8.328672662711725
943,1.1922222222222223,0.33777777777777773,9.367621539048821
477,1.34,1.7099999999999997,12.321572835327427
478,1.7,2.869999999999999,14.15513693659606
479,3.04,3.05,15.137986608517025
480,4.65,2.9799999999999995,18.077942662974774
481,5.81,3.3466666666666667,22.75332847160875
482,7.29,3.3933333333333335,26.1188014296919
483,8.67,3.540000000000001,28.029566853440837
944,9.675,4.125,30.530510473510397
945,10.68,4.662500000000001,36.923688492691056
946,11.684999999999999,5.199999999999999,43.316905623108674
484,12.69,5.737499999999999,49.71014865192813
485,13.73,6.239999999999998,53.481456846745836
486,14.82,6.550000000000001,59.88818172571587
487,15.8,6.413333333333334,67.41471931120681
488,16.71,6.346666666666664,74.02758315001944
489,17.58,6.32,79.72257797565999
490,18.36,5.82,85.80133498885446
947,18.905,5.188333333333333,88.25769173054168
948,19.45,4.556666666666668,90.71405317236129
949,19.994999999999997,3.9250000000000043,93.17041918683694
950,20.54,2.66,94.85016908441021
951,21.085,1.2824999999999989,93.9611799376298
952,21.63,-0.09499999999999886,93.07219621827684
953,22.174999999999997,-1.4724999999999966,92.18321811386664
954,22.72,-2.849999999999998,91.29424582074184
955,23.265,-3.754999999999999,89.14931710897581
491,23.81,-4.429999999999996,86.47066633943791
492,23.39,-4.140000000000001,82.02986189995129
493,23.05,-3.9299999999999997,77.98257887403273
494,23.5,-4.09,74.01686900139606
495,24.08,-4.849999999999998,69.47689271704735
496,24.69,-5.640000000000001,64.33067074453842
497,25.23,-6.359999999999999,58.59497349543743
498,25.07,-6.379999999999999,52.656512268580165
499,24.62,-6.080000000000002,45.96137751903944
500,24.2,-5.809999999999999,39.69624808661004
501,23.81,-5.569999999999997,33.8619685170261
502,23.25,-5.16,28.495800926144316
503,22.39,-3.650000000000002,24.13855220554149
504,21.27,-1.8000000000000007,22.37322299806092
505,20.88,-0.6799999999999997,21.20602527847276
506,20.48,0.4499999999999993,20.44420460265397
507,20.08,1.5300000000000011,21.483432795047026
508,20.1,1.7774999999999963,23.815989314406536
509,20.62,1.5249999999999986,25.75335784845099
510,21.12,1.2925000000000004,27.194920492356633
511,21.71,0.9699999999999989,28.07401564228702
956,21.6875,1.0324999999999989,29.4383855771186
957,21.665,0.8583333333333343,30.67536685198074
958,21.642500000000002,0.6841666666666626,31.912683925538705
959,21.62,0.509999999999998,33.150299327889805
960,21.5975,0.2624999999999993,33.78192403904096
961,21.575,0.442499999999999,34.4808312931602
962,21.552500000000002,0.6224999999999952,35.17987367927807
963,21.53,0.8024999999999984,35.87904335818989
964,21.5075,0.9824999999999982,36.57833308748589
965,21.485,1.0150000000000006,37.82364472911538
966,21.4625,0.6875,38.572133958072754
967,21.44,0.35999999999999943,39.320627315793104
968,21.4175,0.03249999999999886,40.069124618644324
969,21.395,-0.7049999999999983,39.74705707459055
970,21.3725,-0.822499999999998,38.50643851431033
971,21.35,-0.9400000000000013,37.26581895352135
972,21.3275,-1.057500000000001,36.02519843283368
973,21.305,-1.1750000000000007,34.78457699815451
974,21.2825,-1.0599999999999987,33.978213752979656
975,21.26,-0.9450000000000038,33.17194782822705
976,21.2375,-0.8300000000000018,32.36578655670316
977,21.215,-0.7149999999999999,31.55973801209023
978,21.1925,-0.6024999999999991,30.767606242019152
979,21.169999999999998,-0.389999999999997,30.411669592410597
980,21.1475,-0.177500000000002,30.055739304143472
981,21.125,0.03500000000000014,29.699815624410213
982,21.1025,0.24750000000000227,29.34389881099555
983,21.08,0.1525000000000034,29.357734940984347
984,21.0575,0.057500000000000995,29.371574268752845
985,21.035,-0.03750000000000142,29.385416787591815
986,21.0125,-0.13250000000000028,29.399262493616263
987,20.99,-0.41000000000000014,28.752779893829857
988,20.9675,-0.490000000000002,27.585800447693227
989,20.945,-0.5700000000000003,26.419328378171365
990,20.9225,-0.6499999999999986,25.253434134952034
991,20.9,-0.7299999999999969,24.088201770044606
992,20.877499999999998,-0.20749999999999602,23.9352729368648
993,20.855,0.3150000000000013,23.78253995412516
994,20.8325,0.8375000000000021,23.630006627182095
995,20.81,1.360000000000003,23.47767685850495
996,20.787499999999998,1.6425000000000018,24.498905433152814
997,20.765,1.3874999999999993,25.140049787454657
998,20.7425,1.1325000000000003,25.7812269736726
512,20.72,0.8775000000000013,26.422434662894155
513,21.04,0.28000000000000114,27.493391976593713
514,21.38,-0.34999999999999787,27.43143517489102
515,21.6,-0.8466666666666676,26.440711474199823
516,21.46,-0.9833333333333343,25.439389132271724
517,21.08,-0.879999999999999,24.770038643086547
518,20.66,-0.5300000000000011,24.089916180729574
519,20.24,0.19000000000000128,24.232634883247
520,19.84,0.889999999999997,24.769668229563045
521,19.51,1.519999999999996,25.714401654188958
522,19.79,1.5399999999999991,26.658533203690396
523,20.19,1.7199999999999989,28.29881722683524
524,20.62,1.692499999999999,30.739950146426185
525,21.07,1.6449999999999996,32.756035374502986
526,21.51,1.6074999999999982,34.33807252171504
527,21.99,1.5300000000000011,35.45151230374017
528,22.48,0.9525000000000006,36.683556901537216
529,22.94,0.4049999999999976,37.4292164731002
530,23.46,-0.20250000000000057,37.68445574313315
531,23.96,-0.7899999999999991,37.435390318582094
532,24.51,-1.5100000000000016,36.22531122110333
533,25.04,-2.2524999999999977,34.17905015751066
534,25.25,-2.6750000000000007,31.666082309939952
535,24.93,-2.5675000000000026,29.31234002490876
536,24.48,-2.330000000000002,27.3786074971281
537,24.05,-2.34,25.058963986733794
538,23.39,-2.4066666666666663,21.621977087471482
539,21.94,-1.6833333333333336,19.18770220037734
540,20.07,-0.5399999999999991,18.686704090788105
541,19.62,-0.010000000000001563,18.415218458762748
542,19.28,0.5075000000000003,19.276424975859833
543,19.0,0.9649999999999999,20.46592412567233
544,19.3,0.8424999999999976,21.61422681512152
545,19.84,0.4800000000000004,22.29037803325284
546,20.21,-0.16000000000000014,22.359550685650365
547,20.05,0.01249999999999929,22.266555890553043
548,19.67,0.40500000000000114,22.50764422773969
549,19.6,0.4875000000000007,23.05297321834135
550,20.0,0.10000000000000142,23.291694282269763
551,20.27,-0.46999999999999886,23.03663868911426
552,19.93,-0.7833333333333314,21.752770369323045
553,19.52,-1.0266666666666673,20.843387764259063
554,19.16,-1.3200000000000003,20.338844805833848
555,18.73,-1.240000000000002,19.079470985200164
556,18.39,-0.7625000000000028,18.197287785893433
557,18.07,-0.3049999999999997,17.64481824318289
558,17.73,0.17249999999999943,17.405495016244796
559,17.44,0.5999999999999979,17.491470147575733
560,17.3,1.0199999999999996,18.39361472498002
561,17.39,1.3249999999999993,20.183772368275378
562,17.68,1.4299999999999997,21.75334447478868
563,18.14,1.3649999999999984,22.90468763865975
564,18.66,1.2399999999999984,23.564031947705363
565,19.23,1.1400000000000006,24.743089495827252
566,19.75,1.2366666666666681,26.51756788342491
567,19.72,1.8833333333333329,28.03702704456074
568,20.01,2.2099999999999973,29.554563451289713
569,20.6,2.2399999999999984,31.80646640934981
570,21.23,1.6549999999999976,34.023632131716816
571,21.84,1.0899999999999999,35.62182167423428
572,22.36,0.615000000000002,36.61936276829419
573,22.17,0.8499999999999979,37.52887092207867
574,22.47,0.38000000000000256,38.12435326107222
575,22.8,-0.03999999999999915,38.09417597652431
576,23.07,-0.3999999999999986,37.76920152333072
577,23.4,-0.8200000000000003,37.11101302059152
578,23.5,-1.0100000000000016,36.18866441242515
579,23.24,-0.9199999999999982,35.26167673244588
580,23.52,-1.2874999999999979,33.92500396379638
581,23.75,-1.6050000000000004,32.332530007745184
582,23.63,-1.5725000000000016,30.64425936296351
583,23.19,-1.2200000000000024,29.271802707569154
584,22.8,-0.629999999999999,28.371963200248263
585,22.45,-0.33999999999999986,28.124708318866904
999,22.04288888888889,0.007111111111111512,39.675613179130885
1000,21.635777777777776,0.35422222222222643,51.22656238196494
1001,21.228666666666665,0.7013333333333343,62.4993825711705
1002,20.821555555555555,0.7859444444444463,72.84198107964929
1003,20.414444444444445,0.8705555555555549,83.18464834415137
1004,20.00733333333333,0.9551666666666669,93.52736454194293
1005,19.60022222222222,1.039777777777779,103.87011774952197
1006,19.19311111111111,1.3568888888888893,113.6387677264231
1007,18.786,1.8539999999999992,123.61789147585078
1008,18.378888888888888,2.3511111111111127,133.59702465357012
1009,17.971777777777778,2.8482222222222227,143.57616706397425
1010,17.564666666666668,3.3453333333333326,153.55531856618813
1011,17.157555555555554,3.4824444444444467,163.5238250824882
1012,16.750444444444444,1.9895555555555582,170.1968591216069
1013,16.343333333333334,0.49666666666666615,176.86992776026662
1014,15.936222222222222,-0.9962222222222223,183.5430277683698
1015,15.52911111111111,-2.489111111111111,190.21615636606444
1016,15.122,-2.5169999999999995,191.4472840476915
1017,14.71488888888889,-2.54488888888889,192.67841535737978
1018,14.307777777777778,-2.5727777777777785,193.90955023933543
1019,13.900666666666666,-2.6006666666666653,195.14068864270587
1020,13.493555555555556,-2.6235555555555568,195.3829251480354
1021,13.086444444444444,-3.291444444444444,193.70587609656053
1022,12.679333333333332,-3.9593333333333334,192.02882846966355
1023,12.272222222222222,-4.627222222222223,190.35178232985166
1024,11.86511111111111,-5.29511111111111,188.67473773927253
1025,11.458,-5.978,183.83632511759873
1026,11.050888888888888,-6.713388888888888,176.02112189390098
1027,10.643777777777778,-7.448777777777778,168.20591600821533
1028,10.236666666666666,-8.184166666666666,160.3907074969018
1029,9.829555555555556,-8.919555555555556,152.57549640091068
1030,9.422444444444444,-8.992444444444445,142.43811677047682
1031,9.015333333333333,-8.690333333333333,131.7220979877206
1032,8.608222222222222,-8.388222222222222,121.00607638884858
1033,8.20111111111111,-8.08611111111111,110.29005206423591
1034,7.7940000000000005,-7.784000000000001,99.57402515015801
1035,7.386888888888889,-7.386888888888889,88.78116385051156
1036,6.9797777777777785,-6.692277777777779,78.33731776902685
1037,6.572666666666667,-5.9976666666666665,67.89346869609173
1038,6.165555555555557,-5.303055555555557,57.44961671466378
1039,5.758444444444443,-4.608444444444443,47.0057619829191
1040,5.351333333333333,-3.261333333333333,37.806610662398526
1041,4.944222222222223,-1.684222222222223,29.682936744986705
1042,4.537111111111113,0.23288888888888692,22.987752360424494
586,4.13,1.646,19.670600820225168
587,5.14,1.6420000000000003,22.455985801913297
588,6.28,1.508,24.204703648306864
589,7.42,1.3740000000000006,24.753573722095446
590,8.45,1.3500000000000014,24.24484220875894
591,9.11,1.9620000000000015,28.242968452168412
592,9.86,2.4840000000000018,31.602718415636748
593,10.76,2.856,34.075980150958934
594,11.67,3.218,35.6503945239218
595,12.56,3.5999999999999996,36.33539149403536
596,13.46,2.7250000000000014,39.48543519668367
597,14.37,1.8400000000000016,41.75381908714953
598,15.08,1.1549999999999994,43.23989220863244
599,15.79,0.4700000000000024,43.99864776134975
600,16.53,0.129999999999999,44.26986099149988
601,17.22,0.02500000000000213,45.3248316169556
602,17.89,-0.060000000000002274,45.67368546566425
603,18.61,-0.19500000000000028,45.32565379094598
604,19.23,-0.23000000000000043,44.34823475558481
605,19.82,-0.4200000000000017,44.00230620893899
606,20.41,-0.5350000000000001,44.309038374850914
607,20.71,-0.35999999999999943,44.097471520589124
