,speed (m/s),speed difference (m/s),distance (m)
50,7.8,3.2,28.692487715154833
51,8.51,3.4000000000000004,32.119146294369706
52,9.58,3.08,35.347522465484566
53,10.7,2.6500000000000004,38.182715532882234
54,11.8,2.16,40.562038610327505
55,12.79,1.700000000000001,42.43614023233527
56,13.65,1.3899999999999988,43.93222689823988
57,14.43,1.3100000000000005,45.16659275954101
58,15.19,0.8899999999999988,46.217193280800515
59,15.97,0.3399999999999981,46.77300011301265
60,16.54,-0.07000000000000028,46.856409265122046
61,16.94,-0.5400000000000027,46.54668473651862
62,17.02,-0.9600000000000009,45.79187594771995
63,17.1,-1.1500000000000021,44.70160824925441
64,16.88,-1.0599999999999987,43.68987750808744
65,16.64,-0.9700000000000006,42.657312632092825
66,16.33,-0.36999999999999744,41.98969767779279
67,16.09,0.21000000000000085,41.95171289112325
68,15.97,0.02999999999999936,42.149794321623084
69,15.91,-0.34999999999999964,41.912956390904014
70,15.86,-1.0899999999999999,41.161759276594424
71,15.69,-2.01,39.52694353631302
72,15.31,-2.7300000000000004,37.104137220515746
73,14.62,-2.969999999999999,34.137042719039144
74,13.6,-2.5999999999999996,31.323987942320677
75,12.54,-1.9899999999999984,29.043203710370445
76,11.49,-1.4000000000000004,27.37950016978536
77,10.54,-0.8599999999999994,26.27855249047281
78,9.73,-0.47000000000000064,25.640383795617204
79,9.02,-0.15000000000000036,25.343451640251224
80,8.42,0.13000000000000078,25.32604645190378
81,7.99,0.33999999999999986,25.56111761845934
82,7.56,0.46999999999999975,25.92299556543519
83,7.21,1.0699999999999994,26.668735057089062
84,7.14,1.62,28.03237225226502
85,7.51,1.8599999999999994,29.745533286355432
86,8.03,2.2300000000000004,31.865856245380485
87,8.84,1.8100000000000005,33.89738036879714
88,9.69,1.1300000000000008,35.35527307945094
89,10.37,0.5,36.101528619763585
90,10.94,0.0600000000000005,36.36524985335947
91,11.19,0.07000000000000028,36.42042785315597
92,11.4,0.08000000000000007,36.50933706042903
93,11.58,-0.13000000000000078,36.479979528130684
94,11.78,-0.4399999999999995,36.136267930551384
95,11.83,-0.25,35.80432207196578
96,11.77,0.41000000000000014,35.904063984861835
97,11.82,1.2400000000000002,36.79598307860159
98,12.13,1.58,38.370029751498485
99,12.74,0.5399999999999991,39.4534194076354
100,13.28,-0.35999999999999943,39.47278490048596
101,13.56,-0.9700000000000006,38.72969954820648
102,13.57,-1.2200000000000006,37.598568392803806
103,13.43,-1.2899999999999991,36.32820816416171
104,13.16,-1.1999999999999993,35.105037470463756
105,12.86,-1.08,33.98996056070679
106,12.5,-0.8900000000000006,33.03821017063011
107,12.21,-0.7900000000000009,32.236605051673166
108,11.87,-0.6199999999999992,31.56393197334474
109,11.59,-0.41999999999999993,31.06028350952687
110,11.35,-0.10999999999999943,30.83308032788669
111,11.0,0.33999999999999986,30.99285166428642
112,10.85,0.5500000000000007,31.439124793464647
113,10.78,0.7300000000000004,32.127666614485925
114,10.84,0.8200000000000003,32.90519797763961
115,11.01,0.75,33.698869360948414
116,11.23,0.7300000000000004,34.443918221759795
117,11.48,0.5199999999999996,35.098795451831684
118,11.67,0.27999999999999936,35.43371689374982
119,11.88,-0.08000000000000007,35.43806280894996
120,11.98,-0.3200000000000003,35.20571952953872
121,11.9,-0.33000000000000007,34.88367168134739
122,11.86,-0.46999999999999886,34.500475881952894
