,speed (m/s),speed difference (m/s),distance (m)
119,18.74,-0.41999999999999815,22.880040620892764
120,18.47,-0.23000000000000043,22.46798615201499
121,18.0,0.19000000000000128,22.417546376383417
122,17.76,0.3099999999999987,22.65049260060349
123,17.58,0.5200000000000031,23.018832320423027
124,18.1,0.29999999999999716,23.446132242852617
125,18.0,0.9899999999999984,24.069713472513097
126,18.28,0.9199999999999982,25.182545272201256
127,18.69,0.29999999999999716,25.760895970009866
128,18.78,-0.15000000000000213,25.796219336763798
129,18.84,-0.05999999999999872,25.70894993082311
130,18.71,0.3299999999999983,25.801527030332977
131,18.61,0.6500000000000021,26.3487165472731
132,18.74,0.6700000000000017,26.999080053705484
133,18.67,1.0999999999999979,27.90213266580397
134,18.66,1.3299999999999983,29.133393098692085
135,19.25,1.129999999999999,30.405487687045117
136,20.06,0.5600000000000023,31.235444814226817
137,20.99,-0.05999999999999872,31.461544819614392
138,21.64,-0.4400000000000013,31.21617666502896
139,21.92,-0.40000000000000213,30.82557975792892
140,22.43,-0.6400000000000006,30.261685949785214
141,22.58,-0.5999999999999979,29.64568550559268
142,22.45,-0.33999999999999986,29.211352733467375
143,22.37,-0.19000000000000128,28.96891035842993
144,22.33,-0.08999999999999986,28.80516096051376
145,22.31,-0.0799999999999983,28.72475253615077
146,22.3,-0.060000000000002274,28.686766688391906
147,22.24,0.21000000000000085,28.79547201372687
148,21.97,0.7200000000000024,29.278437543014967
149,21.73,1.3000000000000007,30.33885339068405
150,22.12,1.25,31.629123469947707
151,22.42,1.5199999999999996,33.034371880424764
152,22.64,1.7199999999999989,34.65479189654562
153,22.79,1.990000000000002,36.49927247563282
154,23.59,1.5500000000000007,38.348209037005645
155,24.61,0.8500000000000014,39.49372911885134
156,24.6,0.9699999999999989,40.32640394601779
157,23.77,1.0,41.17719656439777
158,22.25,1.5700000000000003,42.46852390060935
159,20.52,1.6999999999999993,44.05594548334951
160,18.81,1.740000000000002,45.75807495424027
161,17.48,0.41999999999999815,46.8237301352251
162,16.28,-2.5700000000000003,45.51660570794695
163,15.02,-6.35,40.69197367172259
164,12.71,-9.22,32.49512651792599
165,9.86,-9.709999999999999,22.277197750814373
166,5.77,-5.63,14.501673842044914
167,2.39,-1.83,11.238760385385394
168,1.27,-0.33999999999999997,10.392273909986077
169,1.02,0.10000000000000009,10.296332725302838
170,0.84,-0.30999999999999994,10.261348976740981
171,0.69,-0.6399999999999999,9.563977776166775
172,0.7,-0.6499999999999999,8.820212217917192
173,0.15,-0.10999999999999999,8.35447896422248
174,0.02,0.009999999999999998,8.374970145989604
175,0.01,0.04,8.395756029916592
176,0.01,0.01,8.414791658508857
177,0.0,0.01,8.417499450690459
178,0.01,0.0,8.420248538897418
179,0.01,0.04,8.417499452103018
180,0.01,0.019999999999999997,8.404710464041129
181,0.01,0.019999999999999997,8.404710464041129
182,0.02,0.35,8.631044843953081
183,0.4,0.30999999999999994,9.003354870408938
184,0.99,0.010000000000000009,9.198865992586363
185,1.26,0.06000000000000005,9.181354333299618
186,1.74,1.2500000000000002,9.937867045324607
187,2.82,1.7799999999999998,11.638331138446317
188,4.45,1.8099999999999996,13.45876020349015
189,6.39,1.6800000000000006,15.175911675749154
190,7.01,2.4049999999999994,17.180052811628382
191,7.69,3.0699999999999994,20.225072879284326
192,10.4,1.4000000000000004,22.466460993018938
193,13.48,-0.75,22.796441985807636
194,14.12,-1.3899999999999988,21.332629472065985
195,14.15,-1.700000000000001,19.7721490157701
196,14.26,-2.08,17.851586351023748
197,14.18,-2.0700000000000003,15.745594375202623
198,13.71,-1.1000000000000014,14.173466598596592
199,13.35,0.05000000000000071,13.777981352632999
200,13.72,0.6499999999999986,14.325502689543796
201,14.64,0.7199999999999989,15.039210155371299
202,15.42,0.9799999999999986,15.899866448881577
203,16.28,1.1099999999999994,16.993845570892955
204,17.71,0.6400000000000006,17.97745511625924
205,19.48,-0.10999999999999943,18.261439844270175
206,19.22,1.0899999999999999,18.888703688556294
207,20.51,0.6899999999999977,19.8172782346086
208,20.99,1.110000000000003,20.592199460356465
209,20.92,2.1099999999999994,22.4139357084253
210,21.75,2.0,24.51693980480385
211,22.67,1.9499999999999993,26.635280843793524
212,23.77,1.370000000000001,28.290970394672808
213,24.94,0.5499999999999972,29.268169747716847
214,26.09,-0.5599999999999987,29.213621932928294
215,25.63,-0.14999999999999858,28.89743019570636
216,25.64,-0.490000000000002,28.630390879419085
217,25.5,-0.7300000000000004,27.956528275443013
218,25.32,-1.0100000000000016,27.000542147312256
219,24.88,-1.0299999999999976,25.951842624984025
220,24.47,-1.1099999999999994,24.860970994841395
221,24.06,-1.1199999999999974,23.733458208523324
222,23.59,-1.1400000000000006,22.583571003822364
223,23.12,-1.0899999999999999,21.4627436929882
224,22.63,-0.8699999999999974,20.50341526624198
225,22.12,-0.5500000000000007,19.80409032355451
226,21.86,-0.14999999999999858,19.558334558327903
227,21.98,-0.019999999999999574,19.421803145864963
228,21.96,0.4800000000000004,19.693744539696183
229,21.98,1.0599999999999987,20.50264389707073
230,21.99,1.5700000000000003,21.952027421713442
231,22.88,1.2900000000000027,23.386983503164068
232,23.69,0.9699999999999989,24.488453764024456
233,24.2,0.8599999999999994,25.458767589241056
234,24.5,1.0,26.476952962560937
235,24.78,0.8499999999999979,27.4411470540221
236,24.98,0.6999999999999993,28.250020140036515
237,25.39,0.21999999999999886,28.736819080659004
238,25.87,-0.28000000000000114,28.650059867562884
239,26.21,-0.6999999999999993,28.023068535955186
240,26.38,-0.9800000000000004,27.085829514477616
241,25.98,-0.6600000000000001,26.226839528735695
242,25.69,-0.4299999999999997,25.708423629795767
243,25.59,-0.4800000000000004,25.191577871853482
244,25.4,-0.5199999999999996,24.60242609049135
245,25.12,-0.35999999999999943,24.133733140301032
246,25.12,-0.6000000000000014,23.634691576129587
247,25.06,-0.5799999999999983,23.027097091241625
248,25.05,-0.46000000000000085,22.508887553938088
249,24.84,0.019999999999999574,22.25049153558547
250,24.54,0.39000000000000057,22.460657263804865
251,24.45,0.7600000000000016,23.109168583433036
252,24.4,0.860000000000003,23.86495552312176
253,24.43,0.7600000000000016,24.68145043019397
254,24.7,0.39000000000000057,25.195056283222247
255,24.76,0.259999999999998,25.48918021335629
256,24.53,0.41999999999999815,25.81590595458542
257,24.36,0.490000000000002,26.313261762357122
258,24.79,-0.029999999999997584,26.485853271543327
259,24.7,-0.029999999999997584,26.462318812263575
260,24.58,-0.05999999999999872,26.431939285968536
261,24.51,-0.060000000000002274,26.41569618679077
262,24.41,-0.129999999999999,26.34381623467472
263,24.43,-0.2699999999999996,26.189416281432237
264,24.58,-0.46999999999999886,25.834002572146556
265,24.67,-0.6400000000000006,25.287907739733797
266,24.63,-0.5700000000000003,24.707281279730044
267,24.61,-0.5199999999999996,24.159312138648815
268,24.54,-0.259999999999998,23.79227675023956
269,24.45,-0.05000000000000071,23.610574934475892
270,24.47,0.13000000000000256,23.648043105275857
271,24.28,0.4599999999999973,23.972348791464338
272,24.35,0.4799999999999969,24.475966289820725
273,24.41,0.41999999999999815,24.969352593198348
274,24.46,0.39000000000000057,25.449167667584767
275,24.78,0.04999999999999716,25.690512292427872
276,24.84,0.0,25.75306411531197
