,speed (m/s),speed difference (m/s),distance (m)
50,26.19,1.889999999999997,64.29923859997876
51,26.92,1.2099999999999973,65.70264627429462
52,27.38,0.8099999999999987,66.7587247137914
53,27.84,0.41000000000000014,67.35787429597556
54,28.39,-0.2699999999999996,67.42426865866015
55,29.02,-1.4400000000000013,66.49225608838562
56,29.49,-2.4599999999999973,64.47169094399968
57,29.54,-3.1199999999999974,61.61843737887501
58,29.41,-3.5500000000000007,58.25110815333638
59,29.23,-3.9033333333333324,54.002616469194614
60,29.03,-4.236666666666668,49.92883157894967
61,28.91,-4.649999999999999,45.99742526496138
62,28.74,-4.847499999999997,40.51561574108232
63,27.34,-3.8150000000000013,35.71506745604116
64,25.27,-2.1125000000000007,32.89717630143593
65,23.91,-1.120000000000001,31.82999056563621
66,23.54,-0.6600000000000001,30.976226193668133
67,23.41,-0.5399999999999991,30.441272247457416
68,23.33,-0.7099999999999973,29.807453123007186
69,23.34,-1.1000000000000014,28.861031191313714
70,23.3,-1.2600000000000016,27.6955341715317
71,23.15,-1.2799999999999976,26.431771391606834
72,22.86,-1.2699999999999996,25.133248605559572
73,22.56,-1.389999999999997,23.780187742321324
74,22.32,-1.4800000000000004,22.372502488757533
75,22.15,-1.0199999999999996,21.073736340510532
76,21.95,0.03999999999999915,20.5997931929195
77,21.79,1.1799999999999997,21.256677340863043
78,21.94,2.1799999999999997,23.023173915343225
79,22.4,2.710000000000001,25.479243413087858
80,22.91,2.4450000000000003,28.545514910934074
81,23.67,1.9299999999999997,30.958012058759653
82,24.47,0.6400000000000006,32.11209389441097
83,25.28,-0.39000000000000057,32.09387584976254
84,25.58,-0.9433333333333316,30.915781809065592
85,25.26,-0.8766666666666687,29.905324432694517
86,24.93,-0.8000000000000007,29.2169208178957
87,24.65,-0.5899999999999999,28.551062933538113
88,24.48,-0.33000000000000185,28.109750093375084
89,24.43,0.26000000000000156,28.257868503143
90,24.77,0.07000000000000028,28.612869110673927
91,25.07,-0.08000000000000185,28.58125544086111
92,25.17,-0.2700000000000031,28.333432420440385
93,25.27,-0.3000000000000007,28.04092421742248
94,25.27,-0.46000000000000085,27.641723736144478
95,25.26,-0.6400000000000006,27.028905691872843
96,25.21,-0.7699999999999996,26.296250368468453
97,24.96,-0.6900000000000013,25.57182508398334
98,24.63,-0.4599999999999973,25.003225741953397
99,24.34,-0.129999999999999,24.7526665338573
100,24.16,0.10999999999999943,24.777655632545695
101,23.89,0.4299999999999997,25.050888472516903
102,23.63,0.5,25.56107921588272
103,23.53,0.16999999999999815,25.89526714874683
104,23.58,-0.3099999999999987,25.81554495396811
105,23.49,-0.6999999999999993,25.25189750446057
106,23.48,-0.9299999999999997,24.424841274958098
107,23.38,-1.0399999999999991,23.4194262451724
108,23.12,-0.3100000000000023,22.796527470182564
109,22.76,0.09999999999999787,22.70789512736209
110,22.77,0.41000000000000014,22.983382299806394
111,22.57,0.7214285714285715,24.520067533294142
112,22.6,0.8028571428571425,26.19292934066163
113,22.71,0.8042857142857152,27.901682628576385
114,23.05,0.5757142857142838,29.294834756303715
115,23.46,0.2771428571428558,30.27762335042647
116,23.99,-0.14142857142856968,30.708779880989464
117,24.27,-0.3099999999999987,30.745764611756783
118,24.49,-1.0,30.04789801952582
119,24.71,-1.5199999999999996,28.820295937718733
120,24.63,-1.879999999999999,27.112960610043324
121,24.5,-2.1700000000000017,25.039905129670085
122,24.3,-2.41,22.729508400187605
123,24.06,-2.5700000000000003,20.18227410299797
124,22.28,-1.0899999999999999,18.311082898055755
125,21.23,-0.5800000000000018,17.682341104620924
126,20.83,-0.6999999999999993,17.07694960327352
127,20.01,-0.360000000000003,16.526889980062702
128,18.76,0.9585714285714246,16.631368917585373
129,17.93,1.8571428571428577,17.725998598518103
130,17.36,2.4957142857142856,19.51364084972694
131,17.05,2.874285714285712,21.651254690669916
132,16.97,3.0228571428571414,23.986541550543354
133,17.05,3.0114285714285707,26.25299777505492
134,17.18,2.9499999999999993,28.433408961460156
135,17.4,2.1799999999999997,31.024700862391615
136,17.7,1.3200000000000003,32.72350236908797
137,17.96,0.21999999999999886,33.529404349687724
138,17.87,-1.1700000000000017,32.920278095835556
139,17.23,-2.42,31.014920808190585
140,16.92,-2.8800000000000026,28.27401385047754
141,16.55,-2.854000000000001,24.496389160577532
142,16.07,-2.718,21.066568066515725
143,15.44,-2.4320000000000004,18.268988044082846
144,14.65,-1.9860000000000007,16.11413112530842
145,13.24,-0.9199999999999999,15.214023411604998
146,12.6,-0.41000000000000014,14.610834213757492
147,12.04,0.09000000000000163,14.50717403205771
148,11.98,0.3899999999999988,14.775176511900279
149,12.3,0.6699999999999999,15.34699927234915
150,13.24,0.5499999999999989,15.914840676009124
151,14.38,1.709999999999999,17.056504083258307
152,15.11,3.400000000000002,19.649492618518114
153,15.99,4.979999999999999,23.925622234817688
154,17.54,4.050000000000001,28.762633880848266
155,19.28,2.4489473684210523,34.34134187835332
156,21.14,0.7278947368421029,38.239149430045266
157,22.46,-0.45315789473684376,40.57585857950194
158,23.22,-1.0742105263157882,42.15927992054935
159,24.02,-1.7352631578947353,43.08777509429945
160,23.85,-1.426315789473687,43.82582405261884
161,23.67,-1.1073684210526338,44.947313793308695
162,23.59,-0.8884210526315783,46.2788454868268
163,24.07,-1.2294736842105252,47.51305479653284
164,24.99,-2.0105263157894733,48.02516638301561
165,25.91,-2.7915789473684214,47.54558379654172
166,26.4,-3.1426315789473662,46.07416979072494
167,26.82,-3.4236842105263143,43.89664914170727
168,27.32,-3.7847368421052643,41.007831899220896
169,27.81,-4.135789473684209,37.26915956386473
170,27.83,-4.016842105263155,32.99272502949481
171,27.54,-3.5878947368421024,28.479040758236735
172,27.3,-3.208947368421054,23.982712913403134
173,26.13,-1.8999999999999986,20.44480638171018
174,24.92,-0.9500000000000028,19.136968245150985
175,24.55,-0.8399999999999999,18.276543402163124
176,24.04,-0.3299999999999983,17.639590274829764
177,23.38,0.5600000000000023,17.916582238609717
178,23.13,0.990000000000002,18.778983546535688
179,23.09,1.0300000000000011,19.908897821669743
180,23.32,0.379999999999999,20.619479145798604
181,23.55,-0.3200000000000003,20.538617378978863
182,23.38,-0.4399999999999977,20.131292310983028
183,23.2,-0.46000000000000085,19.662861117219474
184,23.05,-0.16000000000000014,19.34487067057102
185,23.31,0.490000000000002,19.614592113073556
186,23.56,0.8100000000000023,20.28997125059423
187,23.81,1.0600000000000023,21.33751770641756
188,24.07,1.009999999999998,22.390469567334755
189,23.97,1.120000000000001,23.447473092959907
190,24.01,1.129999999999999,24.5373754919881
191,24.07,1.3200000000000003,25.773471434375626
192,24.45,1.1799999999999997,27.024141208387412
193,24.65,1.0500000000000007,28.213336645241945
194,25.01,0.7299999999999969,29.121653454230607
195,25.43,0.21000000000000085,29.593944165747754
196,25.86,-0.16999999999999815,29.545011375411775
197,26.18,-0.4299999999999997,29.176474952732864
198,26.26,-0.7200000000000024,28.498256076690875
199,26.25,-1.0,27.60171053344043
200,26.18,-1.379999999999999,26.351662172581925
201,26.06,-1.7199999999999989,24.7698801855262
202,25.54,-1.8099999999999987,22.89566219940832
203,23.97,-1.0,21.59958501001052
204,23.2,-0.6999999999999993,20.827988503675307
205,22.86,-0.8200000000000003,20.061001680464077
206,22.83,-1.009999999999998,19.149497823066866
207,22.66,-0.870000000000001,18.13793270432381
208,21.92,-0.010000000000001563,17.78571969438524
209,21.45,0.9700000000000024,18.235054571553494
210,21.14,2.210000000000001,19.912609215487667
211,21.6,2.639999999999997,22.37657306235256
212,22.1,3.009999999999998,25.228992934627076
213,22.85,3.0299999999999976,28.26107505262625
214,23.77,2.5700000000000003,31.037716045115133
215,24.88,1.4499999999999993,33.08762706095954
216,25.76,0.36999999999999744,33.83201460317446
217,25.89,0.10999999999999943,34.036873481842335
218,25.79,0.2699999999999996,34.22018419014549
219,25.83,0.3100000000000023,34.543902600984445
220,25.77,0.019999999999999574,34.64721554056017
221,25.67,-0.18000000000000327,34.513122613417636
222,25.61,-0.4800000000000004,34.25862175865776
223,25.6,-0.9500000000000028,33.54016524972551
224,25.85,-1.7000000000000028,32.18747772186711
225,26.09,-2.4499999999999993,30.022352195775195
226,24.61,-1.75,27.709915745916184
227,22.45,-0.3200000000000003,26.842120588289163
228,21.79,-0.129999999999999,26.70809448874932
229,21.58,-0.33999999999999986,26.472394493769176
230,21.51,-0.6000000000000014,25.967528054136015
231,21.53,-0.9600000000000009,25.131757207514905
232,21.48,-1.0899999999999999,24.056076959037657
233,21.49,-0.6699999999999982,23.085537536012858
234,21.29,0.5600000000000023,23.048918127956775
235,21.03,1.6899999999999977,24.268054588330923
236,20.9,2.25,26.38021370577249
237,21.42,1.7199999999999989,28.34805531535751
238,22.18,1.490000000000002,29.866490766695577
239,23.15,1.5899999999999999,31.416634664681844
240,23.89,1.2399999999999984,32.9378122567694
241,24.02,1.0500000000000007,33.97588793662173
242,24.09,1.3599999999999994,35.22139059413949
243,24.2,1.2200000000000024,36.564801774901824
244,24.54,0.4200000000000017,37.32794845695896
245,24.98,-0.5,37.21811088206201
246,25.15,-1.0199999999999996,36.34110085286434
247,24.9,-1.0599999999999987,35.30308229906914
248,24.85,-1.2800000000000011,34.138537688862
249,24.91,-1.1600000000000001,32.84737199486562
250,25.33,-1.3099999999999987,31.668347207799762
251,25.64,-1.8599999999999994,30.04944366259993
252,25.4,-1.9799999999999969,28.060709560141593
253,24.89,-1.75,26.134046280951697
254,24.15,-1.5,24.62928945639766
255,23.74,-1.5899999999999999,23.09118500351981
256,23.32,-1.6499999999999986,21.46884201364904
257,22.4,-1.1499999999999986,19.987633572202245
258,21.22,-0.2699999999999996,19.35326654026148
259,20.69,0.11999999999999744,19.287518031247707
260,20.29,0.35999999999999943,19.55146930010405
261,19.93,1.0899999999999999,20.260514290376218
262,19.74,1.5200000000000031,21.600312378929452
263,19.82,1.6999999999999993,23.276587673257563
264,20.23,1.6499999999999986,24.918413801718913
265,20.84,1.379999999999999,26.48322203481978
266,21.79,0.4400000000000013,27.36050903124435
267,22.56,-0.08999999999999986,27.40870811162705
268,22.84,0.6700000000000017,27.61958646073395
269,23.02,1.6500000000000021,28.838734549345304
270,23.3,1.3862962962962975,31.23695890726226
271,23.92,0.782592592592593,33.10026742181891
272,24.27,0.44888888888889156,34.427668659745386
273,24.59,0.14518518518518775,35.56657124609399
274,25.3,-0.5485185185185166,36.13083756745542
275,25.88,-1.1122222222222184,36.07662126658527
276,26.25,-1.4659259259259265,35.49082085697357
277,26.41,-1.6096296296296302,34.684713331490386
278,26.47,-1.6533333333333324,33.778949920778565
279,26.55,-1.7170370370370378,32.81005796522584
280,26.35,-1.500740740740742,31.881296793603312
281,25.95,-1.0844444444444434,31.2833479852006
282,25.48,-0.5981481481481481,31.141875006002586
283,25.28,-0.38185185185185233,31.338253524881164
284,25.01,-0.09555555555555628,31.714823538676967
285,24.71,0.2207407407407409,32.40618637515272
286,24.31,0.6370370370370395,33.46972890355451
287,24.29,0.6733333333333356,34.813390039091445
288,24.64,0.3396296296296306,35.83304613215375
289,24.55,0.44592592592592695,36.77333858058999
290,24.54,0.47222222222222143,37.76879431661628
291,24.5,0.528518518518517,38.796768065898426
292,24.52,0.524814814814814,39.80945463563895
293,24.96,0.10111111111110915,40.569567568959336
294,25.42,-0.3425925925925952,40.89046723340743
295,25.87,-0.776296296296298,40.74726773326055
296,26.17,-1.0600000000000023,40.196691489088984
297,25.99,-1.4100000000000001,38.96031849168458
298,25.86,-1.7899999999999991,37.3584747063266
299,25.74,-2.16,35.36499160607918
300,25.45,-2.349999999999998,33.14414345260452
301,25.08,-2.419999999999998,30.750948059694668
302,24.46,-2.25,28.36271334060378
303,23.6,-1.8100000000000023,26.334165702002654
304,22.62,-1.2900000000000027,24.75626185400488
305,21.64,-0.629999999999999,23.882253701097895
306,21.28,-0.5,23.356403780910092
307,20.95,-0.5199999999999996,22.85923993467598
308,20.59,-0.5799999999999983,22.302471160814132
309,20.26,-0.4400000000000013,21.81701864648202
310,19.96,-0.14000000000000057,21.592287848340682
311,19.8,0.5999999999999979,21.822663521735368
312,19.72,1.7200000000000024,23.058960026092663
313,19.93,2.5500000000000007,25.284246804878194
314,20.33,3.2200000000000024,28.234861433031085
315,20.96,3.6099999999999994,31.69902911718675
316,21.6,3.2699999999999996,35.15420374495609
317,22.49,2.210000000000001,37.946535651507794
318,23.4,0.9800000000000004,39.45633918214544
319,24.1,0.8200000000000003,40.20224455476212
320,24.19,1.6899999999999977,41.46777527243209
321,24.39,2.3099999999999987,43.5982173905803
322,24.74,1.9700000000000024,45.78639370295274
323,25.31,1.0300000000000011,47.28276594778405
324,25.81,0.08999999999999986,47.817237728024566
325,26.22,-0.6999999999999993,47.458471246127054
326,26.17,-1.0200000000000031,46.572419191836474
327,26.19,-1.370000000000001,45.380110879551246
328,26.24,-1.93392857142857,40.47329050065329
329,26.38,-2.5878571428571426,36.919641199035254
330,26.66,-3.3817857142857157,34.738660119094575
331,26.81,-4.045714285714283,33.86929783854097
332,26.77,-4.5196428571428555,34.271165148722105
333,26.83,-5.093571428571426,35.6339685177248
334,26.79,-5.567499999999999,37.353985220400254
335,26.66,-5.951428571428572,39.337384724843126
336,26.41,-6.21535714285714,41.45074881939371
337,26.1,-6.419285714285714,43.592102363619375
338,25.73,-6.563214285714285,45.651486560600695
339,25.4,-6.747142857142855,47.4334197894373
340,25.27,-7.131071428571428,48.52581759709701
341,24.69,-7.065000000000001,49.09053487120484
342,23.58,-6.46892857142857,48.979962306674544
343,22.58,-5.982857142857142,48.118690185032975
344,21.4,-5.3167857142857144,46.53359527815977
345,20.28,-4.710714285714285,44.300339298452535
346,19.31,-4.254642857142855,41.555637043522665
347,18.8,-4.258571428571429,38.30538496368847
348,18.35,-4.3225,34.748142624619256
349,18.03,-4.5164285714285715,31.060562576492224
