,speed (m/s),speed difference (m/s),distance (m)
102,18.39,1.5899999999999999,25.334381228800684
103,18.88,0.8399999999999999,26.534957417204136
104,19.34,0.879999999999999,27.527384002264988
105,19.93,0.26000000000000156,28.065296625982405
106,20.52,-0.35999999999999943,27.969696645372586
107,20.66,-0.370000000000001,27.577795045623795
108,20.76,-0.40000000000000213,27.26426080710506
109,20.9,-0.9799999999999969,26.55309999100303
110,20.95,-1.509999999999998,25.28128825108548
111,20.77,-1.5700000000000003,23.69478126679818
112,20.49,-1.389999999999997,22.203611258937862
113,20.15,-0.639999999999997,21.10146445285765
114,19.8,0.7899999999999991,21.253978417727343
115,19.52,2.09,22.801339937676
116,19.74,2.960000000000001,25.43894539443812
117,20.32,2.16,27.980541396380854
118,21.57,0.9299999999999997,29.438830247310552
119,22.59,0.4200000000000017,30.06550066814048
120,23.08,0.19000000000000128,30.34942423905124
121,23.39,0.14999999999999858,30.534409325770646
122,23.61,0.19000000000000128,30.731520213373553
123,23.86,0.129999999999999,30.86262655864184
124,24.05,0.35999999999999943,31.022445529498928
125,24.25,1.1499999999999986,31.813140286098253
126,24.31,1.8399999999999999,33.43429609787938
127,24.24,1.5200000000000031,35.12323490698469
128,24.06,1.2000000000000028,36.46260068752767
129,23.96,0.9600000000000009,37.52512065741742
130,24.05,0.879999999999999,38.41045988194731
131,24.12,0.9100000000000001,39.29438506539943
132,24.32,0.7899999999999991,40.20906643557226
133,24.62,0.5500000000000007,40.915816905565954
134,25.01,0.00999999999999801,41.20826827356893
135,25.43,-0.9899999999999984,40.63898344462201
136,25.83,-1.879999999999999,39.147257551516404
137,25.96,-2.5,36.869924404478795
138,25.63,-2.6499999999999986,34.27511365909424
139,25.34,-2.8099999999999987,31.518226457153595
140,24.97,-2.8900000000000006,28.692815062601863
141,24.26,-2.620000000000001,25.833611969400145
142,23.04,-1.8000000000000007,23.667292625091534
143,22.04,-0.7699999999999996,22.397055469984142
144,21.65,-0.18999999999999773,22.032653995446022
145,21.34,-0.16999999999999815,21.896452590000806
146,21.15,0.4700000000000024,21.952550569571418
147,21.02,1.5,22.971207652588436
148,21.12,2.3099999999999987,24.995723809231535
149,21.47,2.650000000000002,27.58457068110312
150,22.12,2.1199999999999974,29.950329424651816
151,22.98,1.3299999999999983,31.61895560414861
152,23.24,1.1500000000000021,32.82930552981794
153,23.42,1.1099999999999994,33.987588423357145
154,23.52,0.9400000000000013,35.04198811670469
155,23.66,0.5,35.600025141356106
156,23.84,0.019999999999999574,35.96166492552121
157,24.05,-0.41000000000000014,35.74684522391528
158,23.92,-0.5300000000000011,35.21998119306264
159,24.11,-0.9600000000000009,34.488724494366565
160,24.3,-1.370000000000001,33.295147698254205
161,24.45,-1.7300000000000004,31.693610181935373
162,24.25,-1.3000000000000007,30.035253933005915
163,24.05,-0.10999999999999943,29.43213650837035
164,23.86,0.26000000000000156,29.643088652579934
165,23.95,-0.23000000000000043,29.65106455668623
166,24.0,-0.6900000000000013,29.150495004655816
167,24.1,-1.0200000000000031,28.235564642756295
168,23.94,-0.40000000000000213,27.473126591273967
169,23.75,0.05000000000000071,27.312983036615016
170,23.76,0.16000000000000014,27.42020700028269
171,23.88,0.6700000000000017,27.847922577576966
172,24.3,1.259999999999998,28.822384606226407
173,24.7,1.5899999999999999,30.356582425074144
174,25.01,0.8499999999999979,31.57950362183818
175,25.39,-0.07000000000000028,31.90640274419644
176,25.69,-0.860000000000003,31.395976758030333
177,25.86,-1.5199999999999996,30.09841417758596
178,25.74,-1.9199999999999982,28.376798112736893
179,25.34,-2.789999999999999,25.89297448632187
180,23.18,-1.2199999999999989,23.88235145641309
181,22.43,-0.9499999999999993,22.955708163776293
182,21.97,-0.8599999999999994,22.036334060702863
183,21.59,0.05999999999999872,21.56068344923207
184,21.21,0.8099999999999987,22.13622218946928
185,20.96,1.2199999999999989,23.159380399488683
186,21.39,1.2699999999999996,24.439367509630195
187,21.86,1.3399999999999999,25.734196878009406
188,21.93,1.75,27.273028286286376
189,22.25,1.8599999999999994,29.12558609311905
190,22.68,1.5183333333333344,31.212403133902807
191,23.18,1.1066666666666656,32.891257804734195
192,24.16,0.21499999999999986,33.763374985073256
193,24.88,-0.4166666666666643,33.7238609429355
194,25.28,-0.7283333333333353,33.165086996182296
195,25.29,-0.6499999999999986,32.46296659033893
196,25.1,-0.5800000000000018,31.80710016034819
