,speed (m/s),speed difference (m/s),distance (m)
50,20.08,0.46000000000000085,23.536554443731845
51,20.49,0.370000000000001,23.904580579915166
52,20.94,0.11999999999999744,24.178000237652743
53,21.07,0.16000000000000014,24.35402648199019
54,21.21,0.16000000000000014,24.529855587192415
55,21.37,0.10999999999999943,24.72306671673634
56,22.11,-0.5199999999999996,24.50386466095788
57,22.2,-0.5199999999999996,23.9261509394439
58,21.92,-0.240000000000002,23.560488319662188
59,21.5,0.25,23.57246833794535
60,21.48,0.4499999999999993,23.995320598536814
61,21.7,0.5500000000000007,24.502507906388512
62,21.61,1.0399999999999991,25.343908138374466
296,21.799999999999997,1.2800000000000011,26.543524654286895
63,21.99,1.5800000000000018,28.145134287374066
64,22.54,1.3100000000000023,29.489477463136662
65,22.95,1.1400000000000006,30.786491860284684
66,23.64,0.629999999999999,31.66586503797128
67,24.61,-0.3099999999999987,31.718622769040653
68,24.96,-0.5800000000000018,31.16964706583331
69,24.88,-0.4399999999999977,30.627956514659473
70,25.18,-0.759999999999998,30.079443958133478
71,25.2,-0.7899999999999991,29.19014375055369
72,24.92,-0.46000000000000085,28.579106439340705
73,24.54,-0.23999999999999844,28.228863407990488
74,24.21,0.00999999999999801,28.151226804549186
75,24.04,0.0,28.223697253849778
76,24.28,-0.35999999999999943,28.034981945032335
77,24.54,-0.629999999999999,27.48089196683603
78,24.5,-0.5100000000000016,26.838131996326116
79,24.16,-0.010000000000001563,26.586821708101997
80,24.06,0.40000000000000213,26.843281286619685
81,24.23,0.46000000000000085,27.319400488927048
82,24.38,0.4700000000000024,27.836561949001393
83,24.89,-0.010000000000001563,28.061220299360233
84,24.92,-0.030000000000001137,27.94693040879249
85,24.66,0.16000000000000014,28.006855211383325
86,24.71,0.05999999999999872,28.147266938750423
87,24.84,-0.08999999999999986,28.079065751133992
88,24.72,0.030000000000001137,28.06884004826532
89,24.51,0.259999999999998,28.214701154295415
90,24.48,0.1999999999999993,28.47724497898553
91,24.55,0.07000000000000028,28.612828696894276
92,24.55,-0.08000000000000185,28.601937060355073
93,24.36,-0.05000000000000071,28.528699229431425
94,24.12,0.09999999999999787,28.52455088205806
95,23.64,0.5,28.842032396273535
96,23.27,0.8900000000000006,29.569810256261423
97,23.27,0.9499999999999993,30.53250502979043
98,23.28,1.0700000000000003,31.564042286431732
99,23.13,1.4700000000000024,32.88436377950902
100,23.47,1.2200000000000024,34.30932376412802
101,23.9,0.7900000000000027,35.26415746888929
102,24.03,0.6099999999999994,35.91674231208206
103,23.79,0.8000000000000007,36.60180029083244
104,23.72,0.8500000000000014,37.43494881690362
297,24.104999999999997,0.45500000000000185,37.77947663907069
105,24.49,0.07000000000000028,38.104266222850306
298,24.50333333333333,0.0066666666666712615,38.29922080078304
299,24.516666666666666,0.053333333333334565,38.45534767781868
300,24.53,-0.010000000000001563,38.60428022265476
301,24.543333333333333,-0.06333333333333258,38.71736112173235
302,24.556666666666665,-0.13666666666666316,38.74712375549838
106,24.57,-0.17999999999999972,38.739996142762514
303,24.310000000000002,-3.552713678800501e-15,38.76583231306271
107,24.05,0.3099999999999987,38.79196107461372
108,24.3,0.120000000000001,38.94593313774102
109,24.3,0.16999999999999815,39.05704072052516
110,24.28,0.23999999999999844,39.26390331189863
111,24.24,0.3000000000000007,39.57652115543878
112,24.15,0.40000000000000213,39.90605466303472
113,24.04,0.4499999999999993,40.31336253075399
114,23.9,0.4700000000000024,40.74830515495276
115,23.97,0.4200000000000017,41.25941930087064
116,23.98,0.4800000000000004,41.66841979743652
117,23.84,0.7100000000000009,42.26951424884561
118,23.72,0.8399999999999999,43.091986199553965
119,24.11,0.620000000000001,43.9851214439484
120,25.07,-0.25,44.111333650335
121,25.51,-0.7700000000000031,43.546008228434424
122,25.62,-1.0100000000000016,42.617561161449295
123,25.34,-0.7399999999999984,41.78104940411901
124,25.36,-0.8099999999999987,40.919167576761346
125,25.02,-0.5599999999999987,40.27881016139313
126,24.68,-0.16000000000000014,39.97963974691999
127,24.68,-0.120000000000001,39.90458507918536
128,25.04,-0.4299999999999997,39.59477653513901
129,26.0,-1.4400000000000013,38.61474154426076
130,26.48,-1.9400000000000013,36.72393962717571
131,26.16,-1.7399999999999984,34.89860632121676
132,25.78,-1.3900000000000006,33.369423816247796
133,25.46,-1.1099999999999994,32.13163270437516
