,speed (m/s),speed difference (m/s),distance (m)
110,13.64,0.02999999999999936,14.116885370695112
111,13.32,0.2699999999999996,14.320092837436489
112,13.17,0.2900000000000009,14.609371136391307
113,13.02,-0.25,14.473382453328066
114,13.45,-1.3699999999999992,14.173858426651714
115,12.8,-2.030000000000001,12.212773817942802
116,10.56,-1.33,10.538356842602495
117,9.22,-0.8800000000000008,9.564995121720866
118,8.46,-0.5300000000000011,8.719965863846443
119,8.01,-0.4900000000000002,8.399225598886241
120,7.53,0.17999999999999972,8.235751996639282
121,7.37,0.835,8.940872536725522
122,7.48,1.2199999999999989,9.68537057419949
123,8.22,1.3099999999999987,10.970470214901283
124,9.18,1.0300000000000011,12.062701881234178
125,10.14,0.7199999999999989,12.84572652933674
126,11.08,0.7599999999999998,14.039297434183597
127,11.96,0.8599999999999994,14.341561640558078
128,12.83,0.4900000000000002,15.003948335374394
129,13.53,0.5950000000000006,15.955286513081933
130,14.37,0.5600000000000005,16.10635149462267
131,15.13,0.5299999999999994,16.67113028376419
132,15.75,0.46999999999999886,17.49310489981519
133,16.54,0.240000000000002,17.582599718339146
134,17.16,0.14000000000000057,17.724700374856717
135,17.42,0.5,18.05139155272227
136,17.37,1.259999999999998,18.990716131573006
137,17.9,0.7899999999999991,20.088230279352587
138,18.34,0.41000000000000014,20.68193309717479
139,18.82,-0.05999999999999872,20.861215392748527
140,19.44,-1.2149999999999999,20.105548552937606
141,19.76,-2.0700000000000003,18.84850457192579
142,17.65,-0.8599999999999994,17.098113725405888
143,15.78,-0.16999999999999993,16.121723335418466
144,15.0,-0.5700000000000003,16.408620487222443
145,14.82,-1.6799999999999997,15.24380980334463
146,14.57,-2.9400000000000013,12.07524861585052
147,12.03,-1.9100000000000001,10.391124412060252
148,9.79,-0.6199999999999992,9.28856832209284
149,9.05,-0.5400000000000009,8.803827060615037
150,8.74,-0.9300000000000006,8.013248089981873
151,7.08,0.07499999999999929,7.258107331428898
152,6.63,-0.1299999999999999,7.522598977921328
153,5.82,0.14999999999999947,7.628814558741466
154,5.76,0.6150000000000002,8.095642186931109
155,6.07,0.71,8.487589340196513
156,6.9,0.8099999999999996,9.244615695889133
157,7.75,1.0399999999999991,10.69695418035258
158,8.64,1.2299999999999986,11.283889788737016
159,9.41,1.42,12.581959315693474
160,10.27,1.3850000000000016,14.495392084127218
161,11.15,1.33,15.57788099555517
162,11.86,1.0700000000000003,16.84400294538457
163,12.65,0.5149999999999988,17.788228195288823
164,13.39,0.009999999999999787,17.937330208891087
165,13.53,-0.009999999999999787,17.928069506334968
166,13.42,0.0600000000000005,17.972451350319965
167,13.83,-0.46000000000000085,17.768698523287085
168,14.5,-0.9600000000000009,17.02421789297881
169,14.63,-0.9199999999999999,15.87890025016882
170,14.44,-0.6600000000000001,15.122822509975462
171,14.08,-0.20000000000000107,14.729298855054976
172,13.84,0.14000000000000057,14.64392981153789
173,13.7,0.27000000000000135,14.867264183066387
174,14.16,-0.2749999999999986,14.818174668873427
175,14.73,-0.9299999999999997,14.222644783939419
176,14.54,-1.1099999999999994,13.063533960637415
177,13.39,-0.7850000000000001,11.821932470778453
178,12.66,-0.8800000000000008,11.43559037836176
179,11.87,-0.5899999999999999,10.72427026728563
180,11.15,-0.3050000000000015,10.092603378027167
181,10.85,-0.4399999999999995,9.929331332245843
182,10.57,-0.39000000000000057,9.497350275740086
183,10.16,0.1349999999999998,9.453830547553721
184,9.91,0.5,9.676346919486386
185,9.78,0.9199999999999999,10.417005405567988
186,10.11,0.7349999999999994,11.302949229143534
187,10.5,0.4900000000000002,11.809276783786029
188,10.62,0.5600000000000005,12.352195225665623
189,10.63,0.7599999999999998,13.122447064908622
190,10.65,0.9499999999999993,13.871098695892343
191,11.0,0.5999999999999996,14.631905834084957
192,11.33,0.3949999999999996,15.290622653338804
193,11.47,0.379999999999999,15.785038905481514
194,11.73,0.0,15.989502271065142
195,11.9,-0.5800000000000001,15.512670879973719
196,11.95,-1.0399999999999991,14.933146714640323
197,11.52,-0.9299999999999997,13.97940669155471
198,10.28,-0.07666666666666622,13.071009583294984
257,9.895,-0.07833333333333314,13.299092983336934
