,speed (m/s),speed difference (m/s),distance (m)
50,0.15,-0.13999999999999999,8.844166535110437
51,0.15,-0.13999999999999999,8.693948487371598
52,0.25,0.010000000000000009,8.605062751623558
53,0.54,0.6299999999999999,8.915189982333834
54,1.39,1.43,9.85346954427698
55,2.94,1.8599999999999999,11.548341847998296
56,4.48,1.8599999999999994,13.389388871790095
57,6.0,1.6600000000000001,15.147105227941013
58,7.64,1.330000000000001,16.60852490564576
59,9.18,1.0999999999999996,17.760789082539173
60,10.55,0.9299999999999997,18.73892387210311
61,11.74,0.7599999999999998,19.56197407323226
62,12.76,0.6799999999999997,20.266558602856605
63,13.74,0.6500000000000004,20.906375694131
64,14.68,0.6400000000000006,21.523621770755035
65,15.58,0.6599999999999984,22.15834049283794
66,16.39,0.5300000000000011,22.78506938671029
67,17.19,0.33999999999999986,23.221290903836945
68,18.2,-0.129999999999999,23.28226432903454
69,19.07,-0.21999999999999886,23.04039760699259
70,19.74,-0.14999999999999858,22.8322879056093
71,20.28,0.18999999999999773,22.870002938758372
72,20.15,1.0899999999999999,23.514536781780333
73,20.06,1.6600000000000001,24.945738507519295
74,20.07,2.0199999999999996,26.80046664846066
75,20.2,1.8599999999999994,28.790789301253632
76,20.38,1.5600000000000023,30.484028548140223
77,20.58,1.5200000000000031,31.974953945022158
78,20.73,1.6600000000000001,33.55045077691783
79,20.86,1.9000000000000021,35.338743666946215
80,21.09,2.0700000000000003,37.355680161627525
81,21.44,2.049999999999997,39.43618928533067
82,21.96,1.5999999999999979,41.27892921215917
83,22.44,1.0700000000000003,42.561868891926466
84,22.87,0.6199999999999974,43.34818397934597
85,23.19,0.4299999999999997,43.8497017586627
86,23.4,0.5,44.296503976682615
87,23.54,0.740000000000002,44.91669704058268
88,23.68,0.9600000000000009,45.76941814031991
89,23.83,0.9400000000000013,46.70926582212234
90,24.12,0.8099999999999987,47.556982872747284
91,24.35,0.7099999999999973,48.30325280238277
92,24.58,0.5900000000000034,48.92703280060241
93,24.77,0.33000000000000185,49.33390935673068
94,24.97,0.07000000000000028,49.538654492759086
95,25.09,0.019999999999999574,49.584437438580665
96,25.17,0.0,49.573746417526834
97,25.27,-0.120000000000001,49.498831857110396
98,25.3,-0.10999999999999943,49.40362200893977
99,25.28,-0.060000000000002274,49.313430214722544
100,25.26,-0.11000000000000298,49.213159354000744
101,25.22,-0.2799999999999976,48.99882763761426
102,25.16,-0.5300000000000011,48.58747590389088
103,25.03,-0.6900000000000013,47.969245287551985
104,24.9,-0.8999999999999986,47.15504029828097
105,24.74,-1.0599999999999987,46.178756068092575
106,24.54,-1.3099999999999987,44.959941316126496
107,24.26,-1.5300000000000011,43.53088620640876
108,23.87,-1.620000000000001,41.96841401607657
109,23.43,-1.6699999999999982,40.310146342535404
110,23.01,-1.7900000000000027,38.57462336574831
111,22.53,-1.9100000000000001,36.71551955314708
112,21.98,-1.9400000000000013,34.76981205804424
113,21.41,-1.9899999999999984,32.815113991692655
114,20.83,-1.9799999999999969,30.83656759997431
115,20.27,-1.9199999999999982,28.885726478384072
116,19.72,-1.8200000000000003,27.039070854863898
117,19.15,-1.3999999999999986,25.43260854325773
118,18.65,-0.629999999999999,24.449473619466524
119,18.1,0.41999999999999815,24.39256765020788
120,17.64,1.5,25.40424189385154
121,17.34,2.460000000000001,27.439003317911194
122,17.51,2.969999999999999,30.219634271234497
123,18.09,3.030000000000001,33.23889401470871
124,18.86,2.91,36.219295357146315
125,19.68,2.6799999999999997,39.005028261624624
126,20.49,2.2900000000000027,41.45813774671681
127,21.27,1.9600000000000009,43.565699674838555
128,21.97,1.5899999999999999,45.32555337107832
129,22.59,1.3399999999999999,46.7736454560519
130,23.17,1.0999999999999979,47.97866196190253
131,23.68,0.9299999999999997,48.983333875240625
132,24.14,0.7100000000000009,49.80707566613896
