,speed (m/s),speed difference (m/s),distance (m)
50,24.12,0.0,49.26975922148483
51,24.24,0.11000000000000298,49.23008481022829
52,24.36,0.21999999999999886,49.407712599762846
53,24.43,0.33999999999999986,49.64787218488747
54,24.63,0.33999999999999986,49.967606009782045
55,24.71,0.379999999999999,50.317531213509604
56,24.97,0.20000000000000284,50.607418507441544
57,25.21,0.05999999999999872,50.75687868241857
58,25.37,-0.07000000000000028,50.73253516104349
59,25.46,-0.17999999999999972,50.5567358176822
60,25.6,-0.33999999999999986,50.243600266136056
61,25.63,-0.41000000000000014,49.87231994532735
62,25.62,-0.46000000000000085,49.43635769547877
63,25.52,-0.48999999999999844,48.96315346379876
64,25.48,-0.5800000000000018,48.39851427609464
65,25.34,-0.6000000000000014,47.833883138049146
66,25.27,-0.7300000000000004,47.17545769779652
67,25.09,-0.8299999999999983,46.37568938060581
68,24.92,-1.0500000000000007,45.41554668705179
69,24.76,-1.3300000000000018,44.16855897340791
70,24.43,-1.4199999999999982,42.777907094266375
71,24.0,-1.4699999999999989,41.28043855114721
72,23.57,-1.5899999999999999,39.746607993701694
73,23.08,-1.6699999999999982,38.11422951746107
74,22.57,-1.740000000000002,36.4434337292988
75,22.04,-1.7699999999999996,34.70099018071358
76,21.54,-1.8200000000000003,32.90172978909094
77,21.04,-1.8900000000000006,31.055735085577794
78,20.54,-1.8900000000000006,29.176309822144564
79,20.01,-1.9100000000000001,27.302822374925316
80,19.33,-1.6899999999999977,25.48246460741654
81,18.46,-1.120000000000001,24.08342021387709
82,17.44,0.07000000000000028,23.613262935664203
83,16.72,1.370000000000001,24.456458934224987
84,16.28,2.5799999999999983,26.469573196994588
85,16.35,3.3299999999999983,29.52301638235148
86,17.07,3.419999999999998,32.90771760001351
87,17.99,3.280000000000001,36.227414176163826
88,18.94,3.0299999999999976,39.3324972767107
89,19.92,2.669999999999998,42.09190463416288
90,20.93,2.240000000000002,44.48953769307446
91,21.78,1.8999999999999986,46.49250091545776
92,22.64,1.5,48.1194825596793
93,23.4,1.1600000000000001,49.40999873667123
94,24.09,0.8300000000000018,50.36432457026429
95,24.71,0.46999999999999886,50.99223835702238
96,25.15,0.1700000000000017,51.250577263642725
97,25.56,-0.09999999999999787,51.23092237870163
98,25.82,-0.41000000000000014,50.93253456243162
99,26.0,-0.6099999999999994,50.43728154579837
100,26.04,-0.7300000000000004,49.78300591954536
101,25.98,-0.7699999999999996,49.03096090664347
102,25.84,-0.7600000000000016,48.2242517576041
103,25.69,-0.6400000000000006,47.51283500489338
104,25.47,-0.41000000000000014,47.03294317052597
105,25.26,-0.0400000000000027,46.882625208311964
106,25.14,0.25,47.034409716369275
107,25.01,0.5799999999999983,47.45375315252135
108,25.17,0.5399999999999991,47.99058757206465
109,25.33,0.370000000000001,48.44792748214328
110,25.51,0.14999999999999858,48.719715555737864
