,speed (m/s),speed difference (m/s),distance (m)
108,18.43,2.6499999999999986,28.984061077976577
109,18.81,2.8500000000000014,31.73665010367512
110,19.41,2.460000000000001,34.36674042871145
111,20.03,2.009999999999998,36.566688146351126
112,20.54,1.7699999999999996,38.411790294616594
113,20.96,1.6099999999999994,40.08819080363907
114,21.38,1.6099999999999994,41.73153595095683
115,21.76,1.6799999999999997,43.390903114915126
116,22.25,1.5500000000000007,44.951449511062144
117,22.79,1.3300000000000018,46.39133908017187
118,23.31,1.120000000000001,47.62025901206341
119,23.82,0.75,48.53870606424205
120,24.25,0.4499999999999993,49.10364007759873
121,24.57,0.21000000000000085,49.41577315294247
122,24.79,-0.029999999999997584,49.481462686961166
123,24.89,-0.17999999999999972,49.34173470697306
124,24.92,-0.23000000000000043,49.12926874253627
125,24.92,-0.3400000000000034,48.85046839669263
126,24.86,-0.3200000000000003,48.499097230162505
127,24.84,-0.3099999999999987,48.164324934368544
128,24.82,-0.28999999999999915,47.86184673550741
129,24.78,-0.5700000000000003,47.41471116845456
130,24.68,-0.8999999999999986,46.64402238403549
131,24.61,-1.2699999999999996,45.55359841195407
132,24.33,-1.4399999999999977,44.199846258804506
133,23.96,-1.5700000000000003,42.697698787156156
134,23.56,-1.5700000000000003,41.11669786413151
135,23.1,-1.5300000000000011,39.55293456741519
136,22.64,-1.1900000000000013,38.17503066428678
137,22.2,-0.4800000000000004,37.35969948795274
138,21.79,0.3200000000000003,37.30008325823293
139,21.4,1.120000000000001,38.07432824871435
140,21.32,1.6499999999999986,39.49782119320031
141,21.46,1.6899999999999977,41.23582085394491
142,21.88,1.4100000000000001,42.76982805014224
143,22.27,1.120000000000001,44.008303577842305
144,22.63,0.870000000000001,45.004357514910126
145,22.91,0.6799999999999997,45.733164606310986
146,23.13,0.5500000000000007,46.322403280964046
147,23.33,0.5500000000000007,46.86128780236459
148,23.5,0.6700000000000017,47.467125078021866
149,23.66,0.7399999999999984,48.22416301432096
150,23.88,0.5700000000000003,48.862735000567234
151,24.12,0.34999999999999787,49.34157545108077
152,24.36,0.17999999999999972,49.608286685751814
153,24.54,0.019999999999999574,49.67270004035254
154,24.7,-0.08999999999999986,49.63393522501192
155,24.8,-0.120000000000001,49.51809081829688
156,24.87,-0.05000000000000071,49.44596536756258
157,24.92,0.03999999999999915,49.41400469325573
158,24.96,0.0799999999999983,49.485625186894225
159,25.03,0.129999999999999,49.602967144954285
160,25.07,0.17999999999999972,49.75897651664436
161,25.14,0.21999999999999886,49.95030515006302
162,25.24,0.21000000000000085,50.14590286986024
163,25.34,0.019999999999999574,50.30214896044264
164,25.44,-0.4400000000000013,50.06609023983653
165,25.46,-0.8300000000000018,49.41608791869069
166,25.41,-1.1999999999999993,48.38538777362855
167,25.31,-1.4499999999999993,47.09009786454782
168,24.98,-1.5300000000000011,45.58756279125003
169,24.6,-1.7300000000000004,43.94525971335669
170,24.19,-1.8399999999999999,42.17555663607502
171,23.75,-2.1099999999999994,40.18705041251865
172,23.22,-2.0299999999999976,38.10562604673941
173,22.76,-1.7700000000000031,36.176105935402276
174,22.27,-1.1400000000000006,34.71455628986727
175,21.86,-0.3999999999999986,34.007191226725375
176,21.45,0.4800000000000004,34.08832696139692
177,21.06,1.3000000000000007,35.01186735010996
178,20.9,1.870000000000001,36.63494184495666
179,21.07,2.1099999999999994,38.652917077148075
180,21.51,2.049999999999997,40.73610724407592
181,21.99,1.9400000000000013,42.71353102554455
182,22.53,1.759999999999998,44.523623412229654
183,23.06,1.5400000000000027,46.1686791675049
184,23.59,0.9299999999999997,47.35540897299506
185,24.09,0.3999999999999986,47.993074747010255
186,24.47,0.07000000000000028,48.1718939511589
187,24.73,-0.07000000000000028,48.15890086537686
188,24.84,-0.120000000000001,48.0378337774454
189,24.86,-0.07000000000000028,47.928296870806506
190,24.79,0.019999999999999574,47.86456217006925
191,24.73,0.07000000000000028,47.92248669208165
192,24.66,0.23000000000000043,48.11666009853495
193,24.67,0.21999999999999886,48.367340636402325
194,24.74,0.1700000000000017,48.56569534344347
195,24.81,0.11000000000000298,48.68448312943243
196,24.9,-0.07000000000000028,48.664857797464286
197,24.97,-0.23999999999999844,48.48677363345707
198,24.97,-0.36999999999999744,48.19947472714797
199,24.88,-0.33999999999999986,47.854552274839214
200,24.8,-0.35999999999999943,47.50835577277149
201,24.69,-0.3000000000000007,47.19773036296798
202,24.59,-0.23999999999999844,46.91288264713456
203,24.51,-0.19000000000000128,46.67228805357248
204,24.46,-0.240000000000002,46.47680284063012
205,24.34,-0.16000000000000014,46.2974451791719
206,24.27,-0.17999999999999972,46.16224539401515
207,24.16,-0.14999999999999858,46.00196565315835
208,24.1,-0.134999999999998,45.82245601743946
209,23.94,-0.019999999999999574,45.75782064878526
210,23.87,0.07000000000000028,45.76947508255938
211,23.81,0.13000000000000256,45.88987541392114
212,23.79,0.10999999999999943,46.06726637600487
213,23.81,-0.259999999999998,46.01376181971297
214,23.81,-0.7300000000000004,45.5306945057415
215,23.72,-1.0399999999999991,44.62183050394902
216,23.52,-1.370000000000001,43.40055253390928
217,23.18,-1.5500000000000007,41.94254530493188
218,22.73,-1.620000000000001,40.32383074490248
219,22.28,-1.6099999999999994,38.724775027008626
220,21.83,-1.2999999999999972,37.2763124793874
221,21.43,-0.7399999999999984,36.279339974403655
222,20.99,-0.03999999999999915,35.93228377706344
223,20.63,0.6400000000000006,36.26427143967977
224,20.37,1.2300000000000004,37.271823010122446
225,20.37,1.5899999999999999,38.69668519499508
226,20.55,1.6600000000000001,40.36010262517693
227,20.92,1.4399999999999977,41.88438214568916
228,21.3,1.2699999999999996,43.21959553149227
229,21.7,1.1700000000000017,44.41441984580648
230,22.04,1.1900000000000013,45.62330487613771
231,22.45,1.120000000000001,46.79201424440085
232,22.87,0.8499999999999979,47.80845768143219
233,23.28,0.6799999999999997,48.59852952986197
234,23.68,0.41000000000000014,49.15312024295638
235,23.98,0.21000000000000085,49.48602301133931
236,24.17,0.04999999999999716,49.628884642046245
237,24.31,-0.16999999999999815,49.547845018819885
238,24.35,-0.40000000000000213,49.2545770522043
239,24.37,-0.5700000000000003,48.76270604496823
240,24.31,-0.6199999999999974,48.18477911320494
241,24.23,-0.6600000000000001,47.55301628490535
242,24.13,-0.629999999999999,46.90498893322637
243,24.0,-0.5399999999999991,46.32875284570336
244,23.87,-0.370000000000001,45.90138797730022
245,23.72,-0.14000000000000057,45.6579081992982
246,23.61,0.030000000000001137,45.622660346549615
247,23.52,0.129999999999999,45.69723340230534
248,23.49,0.11000000000000298,45.803716934079304
249,23.49,-0.06999999999999673,45.8026138495505
250,23.46,-0.22000000000000242,45.818080521261926
251,23.46,-0.5899999999999999,45.351319485887856
252,23.41,-0.9499999999999993,44.51513181844133
253,23.23,-1.2300000000000004,43.365863807225665
254,22.98,-1.4000000000000021,42.03511297957964
255,22.62,-1.4100000000000001,40.65028732382964
256,22.22,-1.379999999999999,39.27295979570373
