,speed (m/s),speed difference (m/s),distance (m)
50,18.32,0.022727272727273373,46.23192267872096
51,18.24,0.24363636363636587,46.66339607393922
52,18.19,0.4345454545454537,47.160646202000436
53,18.07,0.6954545454545453,47.724196015038046
54,18.1,0.8063636363636348,48.35506590422585
55,18.4,0.6472727272727283,48.754811087965926
56,18.99,0.19818181818181912,48.679493918593415
57,19.2,0.12909090909090892,48.1452593402333
58,18.99,0.4800000000000004,47.694001337851134
59,18.63,1.0,48.46333458187002
60,18.78,1.0499999999999972,50.42683546302008
61,19.04,0.9899999999999984,52.211060029599416
62,19.26,0.9699999999999989,53.74983455070234
63,19.41,1.0199999999999996,55.09341407733455
64,19.77,0.8599999999999994,56.19282351767975
65,19.99,0.8399999999999999,56.99858463602467
66,20.38,0.6499999999999986,57.45970571248143
67,20.62,0.6099999999999959,57.64235417448615
68,20.93,0.5,57.53129025834454
69,21.2,0.4299999999999997,57.125332515060194
70,21.52,0.3099999999999987,56.42385241127092
71,21.79,0.07000000000000028,56.60614701745833
72,21.98,0.14299999999999713,57.46224856354828
73,22.11,0.2759999999999998,58.15323812656162
74,22.18,0.4690000000000012,58.761057478230285
75,22.24,0.6720000000000006,59.31870146128488
76,22.23,0.9449999999999967,59.82858170019177
77,22.24,1.1980000000000004,60.33853573261471
78,22.45,1.2510000000000012,60.7008085586058
79,22.69,1.2739999999999974,60.86693606821553
80,23.03,1.1969999999999956,60.72239780865969
81,23.37,1.1199999999999974,60.23575865088262
82,23.94,0.9100000000000001,61.20208987398688
83,24.36,-1.3909090909090907,56.642942147703984
84,24.78,-3.6918181818181814,51.64113442625895
85,25.14,-5.9327272727272735,46.24719830358861
86,25.46,-8.133636363636363,40.54306958117269
87,25.57,-10.124545454545455,34.59227356750912
88,24.77,-11.205454545454545,29.099485564236556
89,23.82,-12.136363636363637,24.507439718187886
90,22.22,-12.417272727272726,21.20761471496855
91,20.55,-12.628181818181819,19.61135087484859
92,17.9,-11.85909090909091,20.093302134084677
93,13.71,-9.55,24.210935459440456
94,8.67,-4.887272727272727,14.012555934667208
95,3.49,-0.08454545454545492,8.939303373586593
96,0.15,2.8781818181818184,8.667815022981792
97,0.14,2.5109090909090908,9.225906599105768
98,0.56,1.7136363636363634,9.442794836604227
99,0.93,0.9663636363636364,9.250869658002815
100,1.12,0.39909090909090894,8.798965315286836
101,0.53,0.6118181818181816,8.490436578379617
102,0.05,0.7145454545454542,9.016037524135566
103,0.05,0.3372727272727268,9.60908237310819
104,0.04,-0.03,10.217715948443164
105,0.03,-0.019999999999999997,10.205379459300978
106,0.05,0.16600000000000004,10.417321716908182
107,0.02,0.402,10.610787144432397
108,0.01,0.6180000000000001,10.819231263562996
109,0.01,0.8240000000000001,11.029423546932085
110,0.05,0.99,11.252866843722098
111,0.03,1.2160000000000002,11.47871509188494
112,0.03,1.4220000000000002,11.68728301949159
113,0.37,1.2880000000000003,11.66794870940224
114,0.71,1.1540000000000001,11.291341170508884
115,1.0,1.0699999999999998,10.601561496255025
116,1.32,2.62,12.573003912094745
117,2.99,2.4025,17.504404769047152
118,4.6,2.245000000000001,20.756580711297467
119,6.26,2.0374999999999996,22.425357319373294
120,8.07,1.6799999999999997,22.297745430183564
121,9.415,1.1370000000000005,26.400927862452576
122,10.76,0.5939999999999994,29.17677250283796
123,11.8,0.3559999999999981,30.858335927589643
124,12.73,0.22799999999999976,31.49423420648651
125,12.73,1.0299999999999994,31.781520136745595
126,12.45,2.112,32.2500149833618
127,12.18,3.184000000000001,33.03404637828731
128,12.11,4.056000000000001,34.0114017553794
129,12.61,4.3580000000000005,34.674614167201995
130,13.4,4.369999999999999,34.65074420966203
131,14.37,4.0118181818181835,42.93192255276361
132,15.36,3.633636363636363,50.28998594535563
133,16.4,3.205454545454547,56.674292518146096
134,17.39,2.827272727272728,62.08259126048276
135,18.35,2.479090909090907,66.47818522438115
136,19.37,2.0709090909090904,69.87523391115738
137,20.31,1.7427272727272758,72.32856907445947
138,21.2,1.4645454545454548,73.860817706704
139,22.1,1.1763636363636323,74.45407800832834
140,23.03,0.8581818181818157,74.14121878697368
141,23.75,0.75,72.94606681582326
142,24.62,-0.490000000000002,72.92888932425043
143,25.14,-1.2272727272727302,70.47360841908664
144,25.49,-1.7945454545454531,67.61583211122363
145,25.53,-2.0518181818181844,64.59404350276971
146,25.48,-2.2190909090909123,61.57688128913133
147,25.15,-2.1063636363636355,58.77490026834058
148,24.77,-1.9436363636363652,56.35267512135854
149,24.31,-1.7009090909090894,54.38670089918734
150,23.85,-1.4581818181818207,52.83560347150327
151,23.36,-1.1854545454545473,51.75895192892533
152,22.94,-0.9827272727272742,51.130969056831994
153,22.45,-0.7100000000000009,50.99715783189936
154,22.03,-0.08999999999999986,50.61713347975023
155,21.76,0.5479999999999983,52.743772014131906
156,21.57,1.1060000000000016,55.14603455764806
