,speed (m/s),speed difference (m/s),distance (m)
332,22.47,1.6500000000000021,32.08358973913111
82,23.0,1.2399999999999984,33.98653637045739
333,23.625,0.7349999999999994,34.60218469015892
83,24.25,0.17999999999999972,35.34484841604103
334,24.675,-0.045000000000001705,35.12320931080166
84,25.1,-0.39000000000000057,34.99676760438324
85,25.12,-0.15000000000000213,34.741224524008324
86,25.11,0.10000000000000142,34.716716671686385
87,25.16,0.21000000000000085,34.8757318991737
88,25.16,0.3000000000000007,35.15290622260676
89,25.24,0.360000000000003,35.510617728689425
90,25.18,0.4499999999999993,35.88517899537409
91,24.91,0.7100000000000009,36.502377756850734
92,24.59,0.9299999999999997,37.342586701445896
93,25.41,0.07000000000000028,37.88197479401564
94,26.03,-0.6900000000000013,37.43057564921887
95,25.91,-0.6400000000000006,36.692305348723266
96,25.44,-0.3500000000000014,36.22479378960973
97,24.94,-0.019999999999999574,36.05780184764902
98,24.62,0.14000000000000057,36.190465078293165
99,24.44,-0.010000000000001563,36.28384564268895
100,24.12,-0.120000000000001,36.25860616879783
101,23.69,-0.120000000000001,36.125820928444305
102,23.19,-0.11000000000000298,35.989693116370184
103,22.79,-0.21999999999999886,35.81305181909497
104,22.25,-0.21000000000000085,35.58727529869509
105,21.69,-0.15000000000000213,35.409993025687584
106,21.08,-0.03999999999999915,35.29163753859749
107,20.45,0.08999999999999986,35.33599329422878
108,19.91,0.10000000000000142,35.403751068319885
109,19.47,-0.14000000000000057,35.40713354121445
110,19.32,-0.8599999999999994,34.90238271962542
111,19.17,-1.7300000000000004,33.50551702963698
112,18.42,-1.7000000000000028,31.651788873652013
113,17.1,-0.8200000000000003,30.504661851713696
114,16.58,-0.22999999999999687,29.957149963457606
115,16.05,1.0199999999999996,30.421289156880537
116,15.78,2.209999999999999,32.14822735895405
117,16.73,2.210000000000001,34.60462913094305
118,18.46,1.4600000000000009,36.46176394038312
119,20.19,0.7399999999999984,37.55569949132556
120,20.88,0.9000000000000021,38.20276390026531
121,20.67,1.9699999999999989,39.77498253263881
335,21.36857142857143,2.0314285714285703,38.97767666594386
336,22.06714285714286,2.0228571428571414,38.89564591802015
337,22.765714285714285,1.9442857142857157,39.4408755177114
338,23.464285714285715,1.6857142857142833,40.53729779418043
339,24.162857142857142,1.3971428571428568,42.05654516174423
340,24.86142857142857,0.9585714285714317,43.88387229994219
122,25.56,0.4400000000000013,45.90328108983858
123,25.31,0.7300000000000004,46.49209086742847
124,25.51,0.46999999999999886,47.10679004303343
125,25.8,0.03999999999999915,47.382392231354636
126,26.01,-0.3200000000000003,47.25096783488159
127,26.06,-0.5899999999999999,46.6872581167919
128,25.56,-0.29999999999999716,46.16354847236556
129,24.99,0.15000000000000213,46.07758144641567
130,24.46,0.5500000000000007,46.4610831712479
131,24.42,0.75,47.18516077126477
132,24.48,0.8499999999999979,47.95517879614354
133,24.51,1.0,48.86614502818101
134,24.43,1.2300000000000004,49.964448297509584
135,24.37,1.3900000000000006,51.29916668339931
341,24.607142857142858,1.0228571428571414,50.66210598428124
342,24.844285714285714,0.7657142857142851,50.00123207071549
343,25.08142857142857,0.36857142857142833,49.25639387999311
344,25.31857142857143,-0.01857142857143046,48.336048055275
345,25.555714285714288,-0.6357142857142861,47.1042055035109
346,25.792857142857144,-1.2528571428571453,45.51714771981544
136,26.03,-1.990000000000002,43.48220388436595
137,25.66,-2.030000000000001,41.41201053221616
138,25.18,-2.0599999999999987,39.36710415582775
139,24.63,-2.0299999999999976,37.27578405955171
140,24.06,-1.9199999999999982,35.25121099577638
141,23.57,-1.9600000000000009,33.287814663661955
142,23.04,-2.4399999999999977,31.065909342385808
143,21.46,-2.2300000000000004,28.584310950480422
144,19.76,-1.860000000000003,26.484149190181142
145,17.92,-1.0700000000000003,24.99268483991783
146,16.38,-0.21999999999999886,24.376716784764017
147,15.85,-0.019999999999999574,24.311751305137765
148,15.52,0.3800000000000008,24.441149180888708
149,15.75,0.6700000000000017,24.980295731313376
347,16.545714285714286,0.7442857142857129,23.868210890902102
348,17.341428571428573,0.8685714285714283,23.65626521670301
349,18.137142857142855,0.9528571428571446,24.334031337458846
350,18.93285714285714,1.0371428571428574,25.87126215279151
351,19.728571428571428,1.1214285714285737,28.29908130161892
352,20.524285714285714,1.0657142857142858,31.551779173507725
150,21.32,0.8999999999999986,35.47199174412862
151,21.54,1.2100000000000009,36.37383868892102
152,21.44,1.7199999999999989,37.97680319903943
153,22.07,1.3900000000000006,39.62717221223647
154,22.36,1.3500000000000014,40.95734833397089
155,23.31,0.41000000000000014,41.79963473616566
156,24.07,-0.25,41.86356554802871
157,24.64,-0.7199999999999989,41.348168566059286
158,24.85,-0.9500000000000028,40.44922361762315
159,24.43,-0.48999999999999844,39.77945022460486
160,23.99,-0.10999999999999943,39.52466123155366
161,23.58,0.3100000000000023,39.724337355432205
162,23.41,0.41000000000000014,40.15163900030683
163,23.6,0.16999999999999815,40.410377580634076
353,23.53666666666667,0.10333333333333172,40.53769626085044
354,23.473333333333333,0.1266666666666687,40.58364191086162
164,23.41,0.14999999999999858,40.62274734926961
165,23.06,0.5,41.01230370442049
166,23.16,0.5300000000000011,41.65156112765248
167,23.69,0.03999999999999915,41.84919896348308
168,23.85,-0.020000000000003126,41.88842550120143
169,23.55,0.3200000000000003,42.024733658693435
170,23.25,0.5500000000000007,42.46561605941583
171,23.45,0.23000000000000043,42.82835435029303
172,23.73,-0.23000000000000043,42.78749055195074
173,23.92,-0.7100000000000009,42.31153945667874
174,23.85,-1.0100000000000016,41.40332324395216
175,23.78,-1.3100000000000023,40.234723343394656
176,23.73,-1.5700000000000003,38.77292519710507
355,23.72,-1.8399999999999999,38.57466631620861
