,follower_speed,spacing,speed_diff
390242,13.671818180000004,50.393410865919186,2.82272727
390252,15.094545450000007,52.821227280034634,1.972727279999999
390262,16.57000000000001,54.260848855419425,0.8481818199999935
390272,17.941818180000013,54.46404661614224,-0.4809090900000115
390282,19.232727270000012,53.3736037359748,-1.7072727200000095
390292,20.49272727000001,51.02138134326432,-3.0100000000000087
390302,21.49363636000001,47.41083337378842,-4.120000000000012
390312,22.090000000000003,42.90258895476817,-4.823636360000002
390322,22.108181819999995,37.95805329190864,-4.925454549999994
390332,21.57181818,33.23664404547007,-4.483636360000002
390342,20.81909090999999,29.06221536932492,-3.8627272699999935
390352,19.949090909999985,25.56669187670937,-3.1290909099999844
390362,19.03999999999999,22.84970517069447,-2.3245454499999885
390372,18.19999999999999,20.900927586877426,-1.5927272699999941
390382,17.498181819999992,19.63046164997421,-0.9999999999999964
390392,16.959090909999993,18.8729521349117,-0.5699999999999967
390402,16.539999999999992,18.47152149441504,-0.2745454499999944
390412,16.248181819999996,18.306741549295424,-0.0781818199999975
390422,16.075454549999996,18.292565554663067,0.0444421900000051
390432,15.97,18.3960358084872,0.1663636399999948
390442,15.93,18.569475802977845,0.1727272699999993
390452,15.980000000000002,18.68325525427516,0.0572727299999993
390462,16.050000000000004,18.67235262090785,-0.050000000000006
390472,16.13454545,18.597642231619197,-0.1000000000000014
390482,16.19181818,18.486551299102786,-0.0999999999999978
390492,16.22636364,18.39816583805965,-0.08818181999999901
390502,16.25454545,18.2903754501062,-0.1436363599999985
390512,16.26,18.137744340351173,-0.1518181799999993
390522,16.23,18.027942511292643,-0.0872727299999986
390532,16.156363639999995,17.98834426398071,0.0027272700000082
390542,16.06454545,18.074299954556253,0.1654545499999997
390552,16.04909091,18.297371912618328,0.2690909100000027
390562,16.158181820000006,18.58193387766508,0.2763636299999987
390572,16.36454545000001,18.818910429015435,0.1709090999999958
390582,16.609090910000006,18.93178825170288,0.0363636399999975
390592,16.814545450000004,18.894997106850155,-0.1200000000000045
390602,16.914545450000002,18.751598226264946,-0.1772727200000012
390612,16.96727273,18.57521803223032,-0.2009090899999996
390622,16.959090909999997,18.385246054540364,-0.1890909099999937
390632,16.893636359999995,18.24542511232617,-0.0836363599999927
390642,16.84,18.22453040531673,0.0345454499999959
390652,16.84,18.26846035046736,0.0581818200000014
390662,16.860909090000003,18.312380834939198,0.0463636400000027
390672,16.90272727,18.330720338499983,0.0100000000000015
390682,16.92636364,18.31735251519859,-0.0054545500000067
390692,16.94,18.28712136955357,-0.0572727300000011
390702,16.96,18.184635952877922,-0.1281818200000053
390712,16.95454545,18.01412209583079,-0.1818181800000005
390722,16.900909089999992,17.81718731783889,-0.1690909099999942
390732,16.77181817999999,17.68327278321305,-0.0772727299999935
390742,16.619999999999994,17.64954209493392,0.0199999999999995
390752,16.48363635999999,17.720004239647235,0.1300000000000132
390762,16.379090909999995,17.91536412179678,0.2400000000000055
390772,16.32272727,18.181959955987548,0.2881818199999983
390782,16.32909091,18.46586006771845,0.2572727299999933
390792,16.368181820000004,18.685873271465464,0.1763636299999937
390802,16.41,18.820859011547142,0.0872727299999915
390812,16.43909091,18.84913019959252,-0.0145454600000043
390822,16.424545449999997,18.809032711846548,-0.0436363600000042
390832,16.347272729999993,18.76234402353353,-0.0572727299999975
